posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-08 11:52:00, (Alexandria),✨APPLY NOW TO HAVE NOTHING BUT SAVINGS! DON'T WAIT! ✨,1.0,650.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-apply-now-to-have-nothing/7134142924.html,1319,Alexandria,,George Mason,22305,1,4,4
2020-06-08 11:52:00, (Congress Heights),Beautiful Congress Heights Condo!,1.0,,https://washingtondc.craigslist.org/doc/apa/d/parcel-return-service-beautiful/7137983342.html,1295,Washington,,Congress Heights,20032,2,5,1
2020-06-08 11:52:00," (Annandale, Springfield, Fairfax)","Clubhouse, Resident events, Bilingual staff",2.0,1146.0,https://washingtondc.craigslist.org/nva/apa/d/annandale-clubhouse-resident-events/7138000678.html,1641,,,,22003,1,,
2020-06-08 11:51:00, (Arlington),"24-hour Concierge Services, Built-in USB charging ports, Shops",1.0,854.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-24-hour-concierge-services/7130716285.html,2455,,,,22201,1,2,1
2020-06-08 11:51:00, (Herndon),"Bicycle storage, Mezzanine sundeck, Pool with wrapping sundeck",1.0,742.0,https://washingtondc.craigslist.org/doc/apa/d/herndon-bicycle-storage-mezzanine/7137970294.html,1505,,,,20171,1,2,1
2020-06-08 11:51:00," (Hyattsville, Lanham, Largo, Greenbelt)",Last One Remaining - Ready for Immediate Move In ** RENT SPECIAL,2.0,1008.0,https://washingtondc.craigslist.org/mld/apa/d/hyattsville-last-one-remaining-ready/7137999939.html,1714,,,,20782,1,4,3
2020-06-08 11:51:00, (Navy Yard),Awesome FURNISHED Navy Yard Condo!,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-awesome-furnished-navy-yard/7137981980.html,2450,Washington,,Near Southeast,20003,2,5,1
2020-06-08 11:51:00, (Anacostia),Fanatastic Anacostia Home!,4.0,,https://washingtondc.craigslist.org/doc/apa/d/parcel-return-service-fanatastic/7137985165.html,2095,Washington,,Fairlawn,20020-4706,6,4,1
2020-06-08 11:51:00," (Arlington, VA)",Apartment #8,1.0,587.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-apartment-8/7137999525.html,1200,,,Highland Park,22205,1,5,3
2020-06-08 11:50:00, (Laurel),No Credit Needed-Ask for Ashlee,2.0,1050.0,https://washingtondc.craigslist.org/mld/apa/d/laurel-no-credit-needed-ask-for-ashlee/7137993298.html,1747,,,Birchwood Gardens,20720,1,4,1
2020-06-08 11:50:00," (Oxon Hills, Temple Hills, Suitland)","Plush all-to-wall carpet, Swimming pool with sundeck, Business center",3.0,1063.0,https://washingtondc.craigslist.org/doc/apa/d/oxon-hill-plush-all-to-wall-carpet/7134015044.html,1300,Forest Heights,Forest Heights,Forest Heights,20745,1,,
2020-06-08 11:50:00, (Alexandria),Come on down for the best price in town! 1br ONLY $1249,1.0,695.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-come-on-down-for-the-best/7137999226.html,1249,,,,22306,1,4,4
2020-06-08 11:50:00, (Downtown Bethesda),Top Floor One bedroom!,1.0,762.0,https://washingtondc.craigslist.org/mld/apa/d/bethesda-top-floor-one-bedroom/7137999121.html,2030,Bethesda,,Battery Lane,20814,1,2,3
