posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-05 12:22:00, (Minneapolis - Loring Park),Don't Miss Your Chance – 2 BR Available at 1500 Nicollet!,2.0,1096.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-dont-miss-your-chance-2-br/7136373813.html,1812,Minneapolis,,Loring Park,55403,1,2,1
2020-06-05 12:22:00, (NE MPLS),Unique Loft! Exposed HVAC/Brick,2.0,830.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-unique-loft-exposed-hvac/7136373705.html,1890,Minneapolis,,St Anthony East,55413,1,5,1
2020-06-05 12:22:00," (Minneapolis, MN)",%#% SUPER CLEAN & BEAUTIFUL OPEN HOUSE FOR RENT %#%,3.0,1911.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-super-clean-beautiful-open/7129175541.html,519,Minneapolis,,Powderhorn Park,55407,6,2,1
2020-06-05 12:21:00," (Minneapolis, MN)",%#% SUPER CLEAN & BEAUTIFUL OPEN HOUSE FOR RENT %#%,3.0,1910.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-super-clean-beautiful-open/7129177753.html,507,Minneapolis,,Howe,55406,6,2,1
2020-06-05 12:21:00, (1505 Main Street NE Unit # 1 Minneapolis MN),Lower Duplex for rent in NE Minneapolis-Ready Now,3.0,1200.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-lower-duplex-for-rent-in-ne/7136373347.html,1295,Minneapolis,,Sheridan,55413,1,5,5
2020-06-05 12:19:00, (Saint Anthony Village),1bedroom 1 bath with fireplace - move in ready! (1k),1.0,851.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-1bedroom-1-bath-with/7136368081.html,1514,St. Anthony,,St. Anthony,,1,4,1
2020-06-05 12:17:00, (306 Cook Ave E Unit 304 St Paul MN),Apartment for rent E St Paul-1 bdr with 1 bath ready in August,1.0,800.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-apartment-for-rent-st-paul-1/7136370189.html,900,St. Paul,,St. Paul,55130,1,4,3
2020-06-05 12:15:00, (Little Canada),Awesome 2 Bedroom 2 Bath--SENIOR,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-awesome-2-bedroom-2-bath/7136329999.html,1205,Little Canada,,Little Canada,55126,1,2,1
2020-06-05 12:15:00, (Uptown/West Calhoun),$1095 / 1 BR - NEW Renovated Sunny 1 Bedroom near lakes & Uptown!,1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/br-new-renovated-sunny-1-bedroom-near/7136368824.html,1095,Minneapolis,,West Calhoun,55416,1,4,3
2020-06-05 12:14:00, (Minneapolis / Wayzata),"Walking paths with lakeside picnic/grilling area, Cats Welcome",2.0,995.0,https://minneapolis.craigslist.org/hnp/apa/d/wayzata-walking-paths-with-lakeside/7136368554.html,1450,Wayzata,,Wayzata,55391,1,2,3
2020-06-05 12:14:00, (1501 Portland Ave S),"Elliot Park Minneapolis 1 BR Private Patio, Peaceful, Eco-Friendly 8/1",1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-elliot-park-minneapolis-1/7136368526.html,1100,Minneapolis,,Minneapolis,55404,1,4,3
2020-06-05 12:14:00, (Uptown/West Calhoun),$1095 / 1 BR - Fully Renovated Sunny 1 Bedroom near lakes & Uptown!,1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/br-fully-renovated-sunny-1-bedroom-near/7136368109.html,1095,Minneapolis,,West Calhoun,55416,1,4,3
2020-06-05 12:12:00, (Hopkins / Minneapolis),"Extra Large Living area, Rec Center w/ Billards & Ping Pong",1.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-extra-large-living-area-rec/7136345664.html,1040,Hopkins,,Hopkins,55343,1,3,3
2020-06-05 12:12:00, (Minneapolis),Absolutely fresh! BRING YOUR PETS!Quartz countertops All over,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-absolutely-fresh-bring-your/7130550037.html,580,Minneapolis,,St Anthony West,55415:55454,1,,
2020-06-05 12:11:00, (7134 Cedar Ave S Unit 11 Richfield MN),Apartment for rent in Richfield. 1 bdr with 1 bath Ready Now,1.0,850.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-apartment-for-rent-in/7136366240.html,900,Richfield,Richfield,Richfield,55423,1,4,3
2020-06-05 12:11:00, (1501 Portland Ave S),"Elliot Park Minneapolis Studio, Patio, Peaceful, Eco-Friendly 8/1",1.0,350.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-elliot-park-minneapolis/7136366095.html,925,Minneapolis,,Minneapolis,55404,1,4,3
2020-06-05 12:11:00, (Minneapolis),$500 OFF 1st Month Rent - 1 Bedroom Apartment at 3114 Pillsbury Ave S,1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-500-off-1st-month-rent-1/7130846292.html,999,Minneapolis,,Lyndale,55408,1,4,3
2020-06-05 12:10:00," (Minneapolis, MN)",% F!NE D!N!NG @ SPAC!OUS HOME w/d BEAUT!FUL S!GHT SEE!NG %,3.0,2082.0,https://minneapolis.craigslist.org/csw/apa/d/minneapolis-fne-dnng-spacous-home-d/7133063641.html,544,Blaine,Blaine,Blaine,55434,6,1,1
2020-06-05 12:10:00," (Minneapolis, MN)",% F!NE D!N!NG @ SPAC!OUS HOME w/d BEAUT!FUL S!GHT SEE!NG %,3.0,1963.0,https://minneapolis.craigslist.org/wsh/apa/d/minneapolis-fne-dnng-spacous-home-d/7133061709.html,521,Minneapolis,,Prospect Park - East River Road,55455,6,1,1
2020-06-05 12:09:00, (Wedge / Uptown / East Isles),UPDATED APARTMENT ** Beautiful Woodwork ** Laundry In-Unit ** Parking,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-updated-apartment-beautiful/7136347359.html,1950,Minneapolis,,East Isles,55408,1,4,1
2020-06-05 12:09:00," (14550 34th Ave North Plymouth, MN55447)",Looking to move NOW? Call now we can help.,2.0,1144.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-looking-to-move-now-call/7131332247.html,1450,Plymouth,,Plymouth,55447,1,2,1
2020-06-05 12:09:00, (Prior Lake),"***1b/1b condo in Prior Lake/heat,garage,storage included***",1.0,,https://minneapolis.craigslist.org/dak/apa/d/prior-lake-1b-1b-condo-in-prior-lake/7136364557.html,1150,Prior Lake,,Prior Lake,55372,2,2,4
2020-06-05 12:09:00, (Prior Lake/Savage),"***1b/1b condo in Prior Lake/hear,garage,storage included***",1.0,,https://minneapolis.craigslist.org/dak/apa/d/prior-lake-1b-1b-condo-in-prior-lake/7136364246.html,1100,Prior Lake,,Prior Lake,55372,2,2,4
2020-06-05 12:08:00, (Minneapolis / Wayzata),"Huge living and dining area, Fitness center and sauna, Cats Welcome",1.0,785.0,https://minneapolis.craigslist.org/hnp/apa/d/wayzata-huge-living-and-dining-area/7136364023.html,1330,Wayzata,,Wayzata,55391,1,2,3
2020-06-05 12:08:00, (Bloomington),2 bedroom 1.25 bath next to Hyland Park Reserve,2.0,1072.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2-bedroom-125-bath-next-to/7135102355.html,1475,Bloomington,,Bloomington,55438,1,2,1
2020-06-05 12:07:00, (Uptown/West Calhoun),$1095 / 1 BR - Fully Renovated Sunny 1 Bedroom near lakes & Uptown!,1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/br-fully-renovated-sunny-1-bedroom-near/7136363136.html,1095,Minneapolis,,West Calhoun,55416,1,4,3
2020-06-05 12:06:00, (7721 62nd Ave N Unit  4 New Hope MN),Affordable 1BDR/1BA Apartment for rent in New Hope. Ready in July,1.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-affordable-1bdr-1ba/7136362431.html,885,New Hope,,New Hope,55428,1,4,3
2020-06-05 12:06:00, (Burnsville),Great Renovations! Great location! Waived admin fee!,1.0,786.0,https://minneapolis.craigslist.org/dak/apa/d/burnsville-great-renovations-great/7136362332.html,1175,Burnsville,,Burnsville,55337,1,4,4
2020-06-05 12:05:00, (1501 Portland Ave S),"Minneapolis 1bd - Clean, Smoke Free, Eco Friendly 7/1",1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-minneapolis-1bd-clean-smoke/7136361373.html,1000,Minneapolis,,Minneapolis,55404,1,4,3
2020-06-05 12:05:00," (Eagan, St. Paul, Mendota Heights, Apple Valley)",Beautiful Sunset Views in 7th-Floor 1BR at CityVue Apartments,1.0,773.0,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-beautiful-sunset-views-in/7136361380.html,1505,Eagan,,Eagan,55121,1,2,1
2020-06-05 12:05:00, (Saint Anthony Village),"Luxury 2 bedroom 2 bath Apartment Home, Available Now (2q)",2.0,1190.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-luxury-2-bedroom-2-bath/7136354269.html,1794,St. Anthony,,St. Anthony,,1,4,4
2020-06-05 12:05:00, (West Saint Paul),Top Floor 1 Bedroom with Balcony!,1.0,750.0,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-top-floor-1-bedroom-with/7120160876.html,1099,West St. Paul,,West St. Paul,55118,1,2,3
2020-06-05 12:04:00, (West Saint Paul),1 bedroom with balcony available now! Apt 85-319,1.0,750.0,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-1-bedroom-with-balcony/7127027060.html,1099,West St. Paul,,West St. Paul,55118,1,2,3
2020-06-05 12:00:00," (Eagan, St. Paul, Mendota Heights, Apple Valley)",Plenty of Natural Sunlight in Corner 1BR at CityVue Apartments,1.0,743.0,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-plenty-of-natural-sunlight/7136357682.html,1515,Eagan,,Eagan,55121,1,2,1
2020-06-05 12:00:00, (Southwind Village),"Close to Shopping, Restaurants, 35W & 35E! W/D In-Unit!",2.0,1200.0,https://minneapolis.craigslist.org/dak/apa/d/burnsville-close-to-shopping/7135153579.html,1599,Burnsville,,Burnsville,55306,1,2,1
2020-06-05 11:59:00," (561 Van Buren Ave, Unit # 7 St Paul MN)",Spacious 1BDR/1BA Apartment for rent in Frog Town-St Paul,1.0,700.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-spacious-1bdr-1ba-apartment/7136356775.html,850,St. Paul,,St. Paul,55103,1,4,4
2020-06-05 11:58:00, (St. Paul),Cute duplex close to the heart of St. Paul!,2.0,1144.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-cute-duplex-close-to-the/7136356167.html,1400,St. Paul,,St. Paul,55104,4,4,3
2020-06-05 11:57:00, (St Paul),HO. LEE. COW! These Prices!! Call Today for Specials!,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-ho-lee-cow-these-prices-call/7123087160.html,1641,St. Paul,,St. Paul,55101,1,2,1
2020-06-05 11:56:00, (Eden Prairie),"Great Specials, Apply Today!",1.0,757.0,https://minneapolis.craigslist.org/ank/apa/d/eden-prairie-great-specials-apply-today/7131237505.html,1215,Eden Prairie,,Eden Prairie,55344,1,4,3
2020-06-05 11:56:00," (Roseville, St Paul, Maplewood, Little Canada)","Close to Downtown, Walk-in Closet, Schedule a Tour",2.0,920.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-close-to-downtown-walk-in/7136354254.html,1400,Roseville,,Roseville,55113,1,2,3
2020-06-05 11:55:00, (Minneapolis),Modern & Luxurious 2bed/1bath in Vibrant S Mpls Neighborhood!!,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-modern-luxurious-2bed-1bath/7136354081.html,1700,Minneapolis,,Lyndale,55420,1,4,1
2020-06-05 11:55:00, (1501 Portland Ave S),"Elliot Park Minneapolis 1 BR Private Patio, Peaceful, Eco-Friendly 9/1",1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-elliot-park-minneapolis-1/7136353833.html,1100,Minneapolis,,Minneapolis,55404,1,4,3
2020-06-05 11:55:00, (Minneapolis),"Comfortable living. Conveniently located, spacious 2 bed 2 bath!",3.0,1292.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-comfortable-living/7136353446.html,2622,Saint Louis Park,,Fern Hill,55416,1,2,1
2020-06-05 11:53:00, (South Minneapolis),Beautifully Updated -2 bed S. Minneapolis!,2.0,1500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautifully-updated-2-bed/7136352360.html,1595,Minneapolis,,Bryn Mawr,55405,1,4,
2020-06-05 11:50:00, (EDINA),Top Floor Apartment *DON'T MISS OUT!,2.0,1202.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-apartment-dont/7120187622.html,1880,Edina,Edina,Southdale,55435,1,2,1
2020-06-05 11:50:00, (EDINA),SPACIOUS TWO BEDROOM APARTMENT- DON'T MISS OUT!!,2.0,1218.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-spacious-two-bedroom/7120177690.html,1885,Edina,Edina,Southdale,55435,1,2,1
2020-06-05 11:50:00, (EDINA),SPACIOUS APARTMENT- GREAT LOCATION,2.0,1204.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-spacious-apartment-great/7120194030.html,1835,Edina,Edina,Southdale,55435,1,2,1
2020-06-05 11:50:00," (Northeast Minneapolis, MN)",Can't beat this move-in special!,1.0,528.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-cant-beat-this-move-in/7135153261.html,1475,Minneapolis,,St Anthony East,55413,1,2,1
2020-06-05 11:50:00, (EDINA),Beautiful End Corner Unit,2.0,1165.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-end-corner-unit/7120184258.html,1825,Edina,Edina,Southdale,55435,1,2,1
2020-06-05 11:49:00," (Anoka, Coon Rapids, Ramsey)",1 BR/ 1 BA Duplex Apartment INCLUDES Utilities,1.0,,https://minneapolis.craigslist.org/ank/apa/d/1-br-1-ba-duplex-apartment-includes/7136349646.html,895,Anoka,Anoka,Anoka,55303,1,4,
2020-06-05 11:49:00, (Burnsville),Great Renovations! Great location! Waived admin fee!,1.0,786.0,https://minneapolis.craigslist.org/dak/apa/d/burnsville-great-renovations-great/7120388519.html,1075,Burnsville,,Burnsville,55337,1,4,4
2020-06-05 11:47:00, (Maplewood),2 bedroom,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2-bedroom/7136347613.html,959,Maplewood,,Maplewood,55109,1,4,3
2020-06-05 11:46:00, (Uptown / Minneapolis),NICE 3-Bedroom!  GREAT LOCATION ** Parking Included,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-nice-3-bedroom-great/7126465904.html,1800,Minneapolis,,Lowry Hill East,55408,1,4,3
2020-06-05 11:46:00, (Whittier - 26th St & 1st Ave S),1 BR Eat Street Condo - FREE Parking & Laundry - Available ASAP!,1.0,500.0,https://minneapolis.craigslist.org/hnp/apa/d/1-br-eat-street-condo-free-parking/7136347334.html,1150,Minneapolis,,Whittier,55404,2,4,3
2020-06-05 11:46:00, (Bryant Lake Bowl),"Uptown**Lyn-Lake **  ""Bryant Apartments""* **",1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-uptownlyn-lake-bryant/7136346933.html,950,Minneapolis,,Lyndale,55408,1,4,3
2020-06-05 11:45:00, (Southwind Village),Waived App Fees Today & Move-in Next Week! Renovated! Granite! W/D!,2.0,1200.0,https://minneapolis.craigslist.org/dak/apa/d/burnsville-waived-app-fees-today-move/7136338229.html,1599,Burnsville,,Burnsville,55306,1,2,1
2020-06-05 11:44:00, (Northeast),3 Bedroom Duplex Arts District Northeast,3.0,1100.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3-bedroom-duplex-arts/7136345794.html,1700,Minneapolis,,Bottineau,55418,4,,4
2020-06-05 11:43:00, (Coon Rapids),Endless Amenities You Deserve At Tralee Terrace 2 Bedroom Apt,2.0,891.0,https://minneapolis.craigslist.org/ank/apa/d/minneapolis-endless-amenities-you/7136344931.html,1349,Coon Rapids,Coon Rapids,Woodcrest,55433,1,4,3
2020-06-05 11:41:00, (Maple Grove),2-bed/2-bath Apt in Maple Grove *In unit washer/dryer *Attached garage,2.0,1130.0,https://minneapolis.craigslist.org/hnp/apa/d/osseo-2-bed-2-bath-apt-in-maple-grove/7136343684.html,1518,Maple Grove,Maple Grove,Maple Grove,55369,1,2,1
