posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-15 11:12:00, (Minneapolis),Beautiful Furnished condo available for rent near Lake Calhoun,3.0,1920.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-furnished-condo/7139216036.html,6495,Minneapolis,,St Anthony West,55401,2,2,1
2020-06-15 11:11:00, (Minneapolis),Beautiful Furnished condo available for rent near Lake Calhoun,3.0,1920.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-furnished-condo/7130065780.html,6495,Minneapolis,,St Anthony West,55401,2,2,1
2020-06-15 11:12:00," (Kellogg Blvd, St. Paul)","Exposed Brick, Concrete Floors, Soaring Ceilings, Timeless Finishes",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-exposed-brick-concrete/7142176399.html,1795,St. Paul,,St. Paul,55101,1,2,1
2020-06-15 11:11:00, (Champlin),Affordable 1 Bedroom Apartment Home You Will Want to Call Home!,1.0,720.0,https://minneapolis.craigslist.org/hnp/apa/d/champlin-affordable-1-bedroom-apartment/7142191805.html,1121,Champlin,Champlin,Champlin,55316,,,
2020-06-15 11:11:00, (St Paul),Spacious 2 Bedroom Available NOW!,2.0,1010.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-spacious-2-bedroom-available/7135773945.html,1321,St. Paul,,St. Paul,55106,1,4,3
2020-06-15 11:10:00, (Minneapolis),Furnished 3 bedrooms/2 bathroom condo near Lake Calhoun,3.0,1920.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-furnished-3-bedrooms-2/7137704376.html,6490,Saint Louis Park,,Fern Hill,55416,2,2,1
2020-06-15 11:10:00, (St Paul),2 Bedroom PLUS Den for a July Move-in!,2.0,1040.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2-bedroom-plus-den-for-july/7135793901.html,1321,St. Paul,,St. Paul,55106,1,4,3
2020-06-15 11:09:00, (Minneapolis),Furnished 3 bedrooms/2 bathroom condo near Lake Calhoun,3.0,1920.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-furnished-3-bedrooms-2/7140406264.html,6495,Minneapolis,,Cedar-Isles-Dean,55416,2,2,1
2020-06-15 11:09:00," (Northeast Minneapolis, MN)",Pup friendly apartments for you!,1.0,686.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-pup-friendly-apartments-for/7131342482.html,1489,Minneapolis,,St Anthony East,55413,1,2,1
2020-06-15 11:09:00," (St. Paul, MN--Como Park)","3bdrm, 2bath in quiet Como Park Neighborhood",3.0,1100.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-3bdrm-2bath-in-quiet-como/7142190296.html,1700,St. Paul,,St. Paul,55117,6,4,4
2020-06-15 11:08:00, (Less than a mile away from shopping),Excellent Plymouth Location ~ Walking Trails ~ New Designs,1.0,785.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-excellent-plymouth-location/7130807756.html,1357,Plymouth,,Plymouth,55446,1,4,1
2020-06-15 11:07:00, (Southwest Minneapolis),"HUGE, 1 BR/1 BA in PERFECT SW Mpls. Location!",1.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-huge-1-br-1-ba-in-perfect/7135959047.html,1050,Minneapolis,,Kingfield,55409,1,3,3
2020-06-15 11:07:00, (Minneapolis),Beautiful 1 bedroom 1 Bathroom available for rent,1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-1-bedroom-1/7140434294.html,1931,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-15 11:07:00, (Minneapolis),Beautiful 1 bedroom 1 Bathroom available for rent,1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-1-bedroom-1/7140433471.html,1931,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-15 11:13:00, (Minneapolis),Beautiful 1 bedroom 1 Bathroom available for rent,1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-1-bedroom-1/7140432995.html,1931,Minneapolis,,Lyndale,55408,1,2,1
2020-06-15 11:12:00, (Minneapolis),Beautiful 1 bedroom 1 Bathroom available for rent,1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-1-bedroom-1/7139216364.html,1931,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-15 11:11:00, (Minneapolis),Beautiful 1 bedroom 1 Bathroom available for rent,1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-1-bedroom-1/7130059347.html,1931,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-15 11:13:00, (Minneapolis),Beautiful 1 bedroom 1 Bathroom available for rent,1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-1-bedroom-1/7130059030.html,1931,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-15 11:07:00," (Highland Park, St. Paul MN)","1 MONTH FREE! Luxury Townhouse, Rooftop Pool/Spa!",2.0,1730.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-1-month-free-luxury/7142178414.html,3400,St. Paul,,St. Paul,55104,9,2,1
2020-06-15 11:03:00, (Saint Anthony West),Brand-New Studio W/ Balcony,1.0,421.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-brand-new-studio-balcony/7127180113.html,1345,Minneapolis,,St Anthony West,55401,1,5,1
2020-06-15 11:03:00," (Minnetonka Blvd, St Louis Park)","Huge 3 Bedroom, Detached Garage, Close to Lakes, Endless Amenities",3.0,1520.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-huge-3-bedroom-detached/7142115934.html,2000,Saint Louis Park,,Willow Park,55426,1,3,1
2020-06-15 11:03:00, (St. Paul),Fantastic SFH with huge kitchen!,4.0,1325.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-fantastic-sfh-with-huge/7142185185.html,3000,St. Paul,,Highland Village,55116,6,4,1
2020-06-15 11:02:00," (Mounds View, MoundsView)",HUGE NEWER DUPLEX/TOWNHOME IN MOUNDS VIEW,3.0,1900.0,https://minneapolis.craigslist.org/ank/apa/d/minneapolis-huge-newer-duplex-townhome/7132674952.html,1649,Mounds View,,Mounds View,55112,9,2,1
2020-06-15 11:02:00, (Woodbury),Move in now and receive FREE June rent! 1 bedroom luxury apartment,1.0,755.0,https://minneapolis.craigslist.org/wsh/apa/d/saint-paul-move-in-now-and-receive-free/7138167370.html,1374,Woodbury,,Woodbury,55125,1,2,1
2020-06-15 11:02:00, (St. Paul),Modern Condo with Balcony & Amazing Views!,2.0,1002.0,https://minneapolis.craigslist.org/hnp/apa/d/saint-paul-modern-condo-with-balcony/7127152016.html,1595,St. Paul,,St. Paul,55102,1,4,3
2020-06-15 11:02:00, (Minneapolis),Beautiful lower level unit in Seward neighborhood,4.0,1250.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-lower-level-unit/7138219503.html,1475,Minneapolis,,Minneapolis,55406,4,4,3
2020-06-15 11:01:00, (Shakopee),"2-Sty TH + Basement! Granite, Stainless Steel, Central A/C!",2.0,1028.0,https://minneapolis.craigslist.org/dak/apa/d/eden-prairie-2-sty-th-basement-granite/7140891823.html,1295,Shakopee,,Shakopee,55379,9,4,1
2020-06-15 11:01:00, (Shakopee),"Updated 2BR, 2-Sty TH w/ New Central A/C!",2.0,1028.0,https://minneapolis.craigslist.org/dak/apa/d/eden-prairie-updated-2br-2-sty-th-new/7140893138.html,1295,Shakopee,,Shakopee,55379,9,4,1
