posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-17 07:21:00," (Excelsior, Lake Minnetonka, Minnetonka, Western Suburbs)","Historic Excelsior, next to Lake & Downtown",2.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minnetonka-beach-historic-excelsior/7142042924.html,1090,Excelsior,,Excelsior,55331,1,4,3
2020-06-17 07:20:00, (near Pilot Knob/ Diffley),"Eagan Side-by-Side Duplex, 3 Bed/1.5 Bath, 2-Car Garage, 2 Fireplaces",3.0,1700.0,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-eagan-side-by-side-duplex-3/7138318251.html,1595,Eagan,,Eagan,55123,4,2,1
2020-06-17 06:57:00, (Plymouth),"CONVENIENT PLYMOUTH Townhome Near DOWNTOWN, 2BR, 1.5Bath",2.0,1500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-convenient-plymouth/7135056200.html,1995,Plymouth,,Plymouth,55441,9,2,1
2020-06-17 06:32:00, (Woodbury),Beautiful 3 bedroom/3 bathroom Townhome for rent,3.0,1786.0,https://minneapolis.craigslist.org/wsh/apa/d/saint-paul-beautiful-3-bedroom-3/7138921308.html,1850,Woodbury,,Woodbury,55129,,,
2020-06-17 06:32:00, (Seward),One Bedroom Plus in Seward,1.0,900.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-one-bedroom-plus-in-seward/7143289881.html,975,Minneapolis,,Minneapolis,55406,1,,3
2020-06-17 06:25:00, (Apple Valley),"3 bedroom, 3 bathroom, 2 car garage detached townhome",3.0,2328.0,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-3-bedroom-3-bathroom-2-car/7135291839.html,2500,Apple Valley,Apple Valley,Apple Valley,55124,6,2,1
2020-06-17 06:25:00," (Minneapolis, Marcy Holmes)","4 bedrooms, 1 bathroom near U of M",4.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-4-bedrooms-1-bathroom-near/7135299843.html,1850,Minneapolis,,Marcy-Holmes,55414,4,5,3
2020-06-17 06:25:00, (Apple Valley),"4 bedroom, 4 bathroom, 2 car garage on Lac Lavon",4.0,2900.0,https://minneapolis.craigslist.org/dak/apa/d/burnsville-4-bedroom-4-bathroom-2-car/7135591232.html,2850,Apple Valley,Apple Valley,Apple Valley,55124,6,2,1
2020-06-17 06:19:00, (Como/dinkytown/Quarry/Dwnt),UNIVERSITY OF MINNESOTA-9 BLOCK WALK TO CAMPUS-TOWNHOUSE,3.0,1350.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-university-of-minnesota-9/7135603834.html,1575,Minneapolis,,Beltrami,55414,9,4,1
2020-06-17 06:19:00, (Como/Dinkytown/Quarry/Downtown),UNIVERSITY OF MINNESOTA 3 BED DUPLEX WALK TO CAMPUS,3.0,1350.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-university-of-minnesota-3/7135603709.html,1320,Minneapolis,,Beltrami,55414,1,4,1
2020-06-17 06:07:00, (Frogtown),"2 bedroom, one bath house",2.0,900.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2-bedroom-one-bath-house/7138317829.html,1200,St. Paul,,St. Paul,55104,6,2,2
2020-06-17 06:00:00," (Saint Paul, MN)",Remodeled Downtown Saint Paul  2BR - Open House Wednesday 1pm to 1:30p,2.0,902.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-remodeled-downtown-saint/7143283490.html,900,St. Paul,,Highland Village,55105,6,2,1
2020-06-17 05:50:00, (Golden Valley),1+Den with a View,1.0,1065.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1den-with-view/7137074918.html,1915,Golden Valley,,Golden Valley,55416,1,2,1
2020-06-17 05:43:00, (Minneapolis),One Bedroom Apartment! At A Studio Price! Apply Today! Move-In Tomorro,1.0,405.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-one-bedroom-apartment-at/7140420146.html,1019,Minneapolis,,Loring Park,55403,1,2,1
2020-06-17 05:37:00, (Northeast Mpls),GREAT LOCATION NE MPLS 2 BDRM APT,2.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-great-location-ne-mpls-2/7143279835.html,900,Minneapolis,,Logan Park,55413,1,4,3
2020-06-17 05:01:00, (Minneapolis),Just open your doorway to impressive lifestyle!!,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-just-open-your-doorway-to/7138571088.html,572,Minneapolis,,St Anthony West,55415:55454,1,2,
2020-06-17 04:47:00, (Minneapolis / Uptown),"Top Floor Penthouse Unit! Indoor/Outdoor fireplace! $1,000 Off Move-In",1.0,832.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-penthouse-unit/7139293462.html,1946,Minneapolis,,East Calhoun,55408,1,2,1
2020-06-17 04:06:00, (Minneapolis  MN),Beautiful and spacious 1bd room condo ............!!,1.0,,https://minneapolis.craigslist.org/dak/apa/d/minneapolis-beautiful-and-spacious-1bd/7143263503.html,525,Brooklyn Park,,Brooklyn Park,55443,2,,
2020-06-17 03:55:00," (Northeast Minneapolis, MN)",Don't miss out on our June move-in special!!!,1.0,686.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-dont-miss-out-on-our-june/7137087762.html,1628,Minneapolis,,St Anthony East,55413,1,2,1
2020-06-17 03:29:00, (Saint Anthony Village),"Broadband Internet Access, Extra Storage, Gazebo",2.0,950.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-broadband-internet-access/7129216110.html,1428,Hilltop,,Hilltop,55421,1,3,3
2020-06-17 02:42:00, (Minneapolis),RENOVATED 1BD APT HOME! MOVE-IN READY!,1.0,500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-renovated-1bd-apt-home-move/7138025149.html,1023,Minneapolis,,Loring Park,55403,1,2,1
2020-06-17 02:25:00, (Blaine),Lower Unit Duplex,2.0,700.0,https://minneapolis.craigslist.org/ank/apa/d/minneapolis-lower-unit-duplex/7143257883.html,1400,Blaine,Blaine,Blaine,55434,1,5,1
2020-06-17 00:35:00," (Minneapolis, MN 55404)","Cozy and bright, 2 bedroom, 1 bath single family home. This property f",2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-cozy-and-bright-2-bedroom-1/7136741029.html,1000,Minneapolis,,Phillips West,55404,6,2,1
2020-06-17 00:07:00, (Minneapolis),"Fireplace, HWF, Wedge Co-op/Uptown, lakes",2.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-fireplace-hwf-wedge-co-op/7143242221.html,1350,Minneapolis,,Lowry Hill East,55405,1,5,3
2020-06-17 00:04:00, (Eden Prairie),Spring into your new home today with our Look and Lease special!,2.0,1227.0,https://minneapolis.craigslist.org/hnp/apa/d/eden-prairie-spring-into-your-new-home/7140608057.html,1580,Eden Prairie,,Eden Prairie,55344,1,,
2020-06-16 23:40:00, (Southwind Village),"Dog Park, Swimming Pool, Washer/dryer in unit",2.0,1200.0,https://minneapolis.craigslist.org/dak/apa/d/burnsville-dog-park-swimming-pool/7138918029.html,1599,Burnsville,,Burnsville,55306,1,2,1
2020-06-16 23:34:00," (Northeast Minneapolis, MN)",Studio with beautiful sunny view!,1.0,528.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-studio-with-beautiful-sunny/7135688300.html,1535,Minneapolis,,St Anthony East,55413,1,2,1
2020-06-16 23:31:00, (Saint Anthony Village),"Walking Trail, Broadband Internet Access, Extra Storage",1.0,750.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-walking-trail-broadband/7126427528.html,1345,Hilltop,,Hilltop,55421,1,3,3
2020-06-16 23:28:00, (Eden Prairie),"Amazing Amenities, Apply Today!",1.0,757.0,https://minneapolis.craigslist.org/ank/apa/d/eden-prairie-amazing-amenities-apply/7138678631.html,1215,Eden Prairie,,Eden Prairie,55344,1,4,3
2020-06-16 23:09:00, (Minneapolis),Premier park Place,1.0,,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-premier-park-place/7138573645.html,635,Minneapolis,,St Anthony West,55415:55454,1,,
2020-06-16 23:09:00, (Minneapolis),Supreme school Address,3.0,,https://minneapolis.craigslist.org/wsh/apa/d/minneapolis-supreme-school-address/7138574383.html,590,Minneapolis,,St Anthony West,55415:55454,6,2,
2020-06-16 22:58:00, (Brooklyn center),Quiet Tri plex,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-quiet-tri-plex/7143226805.html,1300,Crystal,Crystal,Crystal,55429,9,3,1
2020-06-16 22:55:00," (Northeast Minneapolis, MN)",Sunny one bedroom with downtown view!!!,1.0,686.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-sunny-one-bedroom-with/7133453731.html,1638,Minneapolis,,St Anthony East,55413,1,2,1
2020-06-16 22:52:00, (Oakdale),2 Bedroom/2 Bath $1800,2.0,2000.0,https://minneapolis.craigslist.org/wsh/apa/d/saint-paul-2-bedroom-2-bath-1800/7141650380.html,1800,Oakdale,,Oakdale,55128,1,2,1
2020-06-16 22:47:00," (5913 Penn Ave S, Minneapolis, MN)",Remodeled Downtown Minneapolis 2BR - Open House Sunday 1pm to 1:30pm,2.0,745.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-remodeled-downtown/7137322941.html,800,Minneapolis,,Windom,55419,6,2,1
2020-06-16 22:45:00, (minneapolis),Northeast Minneapolis 2 Bedroom w/Off Street Parking,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-northeast-minneapolis-2/7137406498.html,1080,Minneapolis,,Holland,55418,1,4,3
2020-06-16 22:45:00, (Minneapolis),"Gym-Quality Fitness Center, Continental Breakfast Weekly, Dishwasher",2.0,1080.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-gym-quality-fitness-center/7135782046.html,2200,Robbinsdale,Robbinsdale,Robbinsdale,55422,1,2,1
2020-06-16 22:44:00, (Minneapolis),PET FRIENDLY 2 BED HOUSE,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-pet-friendly-2-bed-house/7143222771.html,1650,Minneapolis,,Phillips West,55404,4,4,1
2020-06-16 22:42:00, (Spring Park),SUMMER SPECIAL - Great Location! - Live on Lake Minnetonka!,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/spring-park-summer-special-great/7126045707.html,1045,,,,55384,1,2,3
2020-06-16 22:42:00, (Lake Minnetonka),Awesome Views - 2BR on Lake Minnetonka 50' from shoreline- pool/trails,2.0,1000.0,https://minneapolis.craigslist.org/hnp/apa/d/awesome-views-2br-on-lake-minnetonka-50/7126045202.html,1295,,,,55384,1,2,3
2020-06-16 22:16:00, (MN),"1731 Ivy Ave E, Saint Paul,",3.0,,https://minneapolis.craigslist.org/dak/apa/d/saint-paul-1731-ivy-ave-saint-paul/7128217660.html,900,St. Paul,,St. Paul,55106,6,,
2020-06-16 22:06:00, (St. Paul),Charming Flat professionally managed great amenities,2.0,1094.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-charming-flat-professionally/7143211809.html,1892,St. Paul,,Hamline-Midway,55114,8,2,1
2020-06-16 22:05:00, (Maple Grove),9624 Peony Lane N,2.0,1489.0,https://minneapolis.craigslist.org/hnp/apa/d/maple-grove-9624-peony-lane/7143211562.html,1625,Maple Grove,Maple Grove,Maple Grove,55311,9,2,1
2020-06-16 22:05:00, (St. Paul),Spacious 2 Bedroom great location rent now!,2.0,1204.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-spacious-2-bedroom-great/7143211406.html,2129,St. Paul,,Hamline-Midway,55114,8,2,1
