posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-07 11:33:00, (Minneapolis),"Custom Cabinetry, Full-Time Maintenance Staff, Game Tables",2.0,1055.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-custom-cabinetry-full-time/7128472898.html,2335,Minneapolis,,Minneapolis,55488,1,2,1
2020-06-07 11:30:00," (Edina, MN)","24-hour gym, Gaming lawn, Common area wifi",2.0,1095.0,https://minneapolis.craigslist.org/hnp/apa/d/hopkins-24-hour-gym-gaming-lawn-common/7137464503.html,1797,Edina,Edina,Bredesen Park,55436,1,,1
2020-06-07 11:28:00," (ST PAUL, Crocus/Summit Hill, Mitchell Hamline)","908 Grand Ave, Hardwood Floors,  JULY",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-908-grand-ave-hardwood/7137462966.html,1015,St. Paul,,St. Paul,55102:55105,1,5,3
2020-06-07 11:27:00," (ST PAUL, Crocus/Summit Hill, Mitchell Hamline)","902 Grand Ave, Hardwood Floors,  AUGUST",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-902-grand-ave-hardwood/7135085470.html,1010,St. Paul,,St. Paul,55102:55105,1,5,3
2020-06-07 11:27:00, (Crocus Hill/Ramsey Hill/Summit University - Mitchell Hamline),"871 Hague Ave // 2nd Floor 2BR, Hardwood Floors // JULY",2.0,725.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-871-hague-ave-2nd-floor-2br/7135083970.html,1130,St. Paul,,Rondo,55104,1,4,3
2020-06-07 11:27:00," (ST PAUL, Crocus/Summit Hill, Mitchell Hamline)","894 Grand Avenue, Hardwood Floors, MAY-JUN, Garden Level",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-894-grand-avenue-hardwood/7127848123.html,915,St. Paul,,St. Paul,55102:55105,1,5,3
2020-06-07 11:27:00, (St Paul -- Crocus/Ramsey Hill -- Mitchell Hamline),580 Holly Ave /  1BR / August / Hardwood Floors,1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-580-holly-ave-1br-august/7135093368.html,1005,St. Paul,,Rondo,55102,1,4,3
2020-06-07 11:27:00, (Crocus/Ramsey Hill Area // Mitchell Hamline),"580 Holly Ave, Penthouse, 2BR, August",2.0,700.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-580-holly-ave-penthouse-2br/7135090439.html,1120,St. Paul,,St. Paul,55102,1,4,3
2020-06-07 11:24:00, (Mounds View),Two Bedroom Apartment For Rent! *Convenient Location* Call Now!,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-two-bedroom-apartment-for/7137455089.html,925,New Brighton,,New Brighton,55112,1,4,4
2020-06-06 22:36:00, (Mounds View),Two Bedroom Apartment For Rent! *Convenient Location* Call Now!,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-two-bedroom-apartment-for/7137278642.html,925,New Brighton,,New Brighton,55112,1,4,4
2020-06-07 11:22:00, (Richfield / Minneapolis),"Central laundry, Patio, balcony or garden level, Gazebo, Cats Welcome",2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-central-laundry-patio/7137459932.html,1275,Richfield,Richfield,Diamond Lake,55423,1,4,3
2020-06-07 11:17:00, (Minneapolis),"2BR, 2BA with great for rent !!!",2.0,1050.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2br-2ba-with-great-for-rent/7135790234.html,800,Minneapolis,,St Anthony West,55401,1,,
2020-06-07 11:17:00, (Minneapolis),"Village Shopping Center, this charming top-floor 1BR, 1BA",1.0,730.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-village-shopping-center/7135788876.html,550,Minneapolis,,St Anthony West,55401,1,,
2020-06-07 11:17:00, (Robbinsdale),2 bedroom in Robbinsdale,2.0,1000.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2-bedroom-in-robbinsdale/7137456476.html,1300,Robbinsdale,Robbinsdale,Robbinsdale,55422,1,4,3
2020-06-07 11:11:00," (Minneapolis, St. Louis Park, Lake Calhoun)","Come home to a getaway - every day! Resort-style 1 bed, 1 bath!",1.0,770.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-come-home-to-getaway-every/7137453164.html,1585,Minneapolis,,Cedar-Isles-Dean,55403:55408,1,2,1
2020-06-07 11:10:00, (Long Lake),Condo/Townhome 3bath,2.0,1460.0,https://minneapolis.craigslist.org/hnp/apa/d/long-lake-condo-townhome-3bath/7132528410.html,2200,Orono,,Orono,55356,1,2,1
2020-06-07 11:06:00," (Minneapolis, MN)","Open house Sat May, 2 2020 ~ Mon May, 4 2020 10:00 p.m.-9:00 a.m.",1.0,624.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-open-house-sat-may-mon-may/7129506376.html,550,Minneapolis,,Victory,55412,6,,
2020-06-07 11:04:00, (Saint Anthony Village),"Fitness Center, FORTE Fitness Discount, BBQ/Picnic Area",1.0,700.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-fitness-center-forte/7132357311.html,1205,Hilltop,,Hilltop,55421,1,3,3
2020-06-07 11:03:00, (Roseville / Saint Paul),Single level 2 bedroom townhome available now!,2.0,1120.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-single-level-2-bedroom/7137431051.html,1665,Roseville,,Roseville,55113,9,2,1
2020-06-07 11:00:00, (Northloop),Cozy 1BR Nestled in the North Loop! - Live at The Archive,1.0,406.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-cozy-1br-nestled-in-the/7137440285.html,1450,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-07 10:54:00, (Minneapolis),"Full-Size Washer & Dryer, Large Windows, Activity Deck with Pool",2.0,1387.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-full-size-washer-dryer/7131310271.html,2905,Minneapolis,,Minneapolis,55488,1,2,1
2020-06-07 10:53:00, (Northloop),The Archive - Brand New - Heart of North Loop - Coming Soon!,2.0,887.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-the-archive-brand-new-heart/7137439981.html,2625,Minneapolis,,St Anthony West,55401,1,2,1
2020-06-07 10:46:00, (Northeast),Gibson - Steps Away from the Arts District in Northeast - Opening July,1.0,613.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-gibson-steps-away-from-the/7137439116.html,1675,Minneapolis,,St Anthony East,55414,1,2,1
2020-06-07 10:46:00, (Downtown East/Mill District),Chic and Modern Living at OX-OP - Now Leasing for this Summer!,1.0,434.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-chic-and-modern-living-at/7137435793.html,1425,Minneapolis,,Marcy-Holmes,55415,1,2,1
2020-06-07 10:46:00, (Northeast),Your Next Home in Northeast - Gibson - Now Leasing for July 2020!,2.0,919.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-your-next-home-in-northeast/7137438787.html,2395,Minneapolis,,St Anthony East,55414,1,2,1
2020-06-07 10:43:00, (Downtown East/Mill District),Downtown Views at OX-OP! Opening August 2020 - Now Leasing,1.0,612.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-downtown-views-at-ox-op/7137437451.html,1725,Minneapolis,,Marcy-Holmes,55415,1,2,1
2020-06-07 10:39:00, (Little Canada),"Beautiful 1 Bed Condo w/heated Garage, Pool + more! Avail. 8-1-20",1.0,712.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-beautiful-1-bed-condo-heated/7134842963.html,895,Little Canada,,Little Canada,55117,2,2,3
2020-06-07 10:33:00, (Close to Interstate 494 and Highway 55),Brand new White Cabinets ~ Quartz Countertops ~ Great Location!,2.0,1101.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-brand-new-white-cabinets/7126431901.html,1694,Plymouth,,Plymouth,55446,1,4,1
