posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-09 07:08:00, (minneapolis),2 Bedroom Apartment in Northeast Minneapolis,2.0,865.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2-bedroom-apartment-in/7137253237.html,1100,Minneapolis,,Holland,55418,1,4,3
2020-06-09 07:00:00," (1901 Colfax Ave S APT 8, Minneapolis, MN)",Top floor one bedroom apartment.!!,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-one-bedroom/7131645925.html,520,Minneapolis,,Bryn Mawr,55405,1,,
2020-06-09 06:58:00," (Excelsior, Lake Minnetonka, Minnetonka, Western Suburbs)","Historic Excelsior, next to Lake & Downtown",2.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/excelsior-historic-excelsior-next-to/7136166794.html,1090,Excelsior,,Excelsior,55331,1,4,3
2020-06-09 06:58:00, (minneapolis),"Duplex 2 bedroom, 1 Bath Apt for rent in Minneapolis",2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-duplex-2-bedroom-1-bath-apt/7129145493.html,399,Minneapolis,,St Anthony West,55401,1,,
2020-06-09 06:45:00," (Hopkins, MN)",Large 1 Bedroom 1 Bath - Attached Underground Parking!!!,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-large-1-bedroom-1-bath/7130989725.html,590,Minneapolis,,Powderhorn Park,55407,1,,
2020-06-09 06:45:00," (Ideal Ave S,Cottage Grove, MN)",Welcome home to this beautifully updated!!!,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-welcome-home-to-this/7130989209.html,975,Minneapolis,,Powderhorn Park,55407,1,,
2020-06-09 06:39:00," (966 E 3rd Street #1, St Paul, MN)",2 Bedroom lower level duplex in Dayton's Bluff neighborhood - 966 #1,2.0,600.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2-bedroom-lower-level-duplex/7134789560.html,1200,St. Paul,,St. Paul,55106,4,4,4
2020-06-09 06:39:00," (4232 Oakmede Lane, White Bear Lake, MN)","2nd level townhome, secured entry, 2+ bedroom - 4232",2.0,1260.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2nd-level-townhome-secured/7135777660.html,1350,,,,55110,9,2,1
2020-06-09 06:37:00," (1790 Donegal Drive #6, Woodbury, MN)",Two-story 2 bdrm townhome with a one-car garage - 1790,2.0,,https://minneapolis.craigslist.org/wsh/apa/d/saint-paul-two-story-2-bdrm-townhome/7136421050.html,1295,Woodbury,,Woodbury,55125,9,2,1
2020-06-09 06:35:00," (Northeast Minneapolis, MN)",Top floor Luxury Alcove Available Now!,1.0,541.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-luxury-alcove/7136253671.html,1470,Minneapolis,,St Anthony East,55413,1,2,1
2020-06-09 06:15:00," (2919 Fillmore St NE #2, Minneapolis, MN)","Beautifully Updated 1 bed,1bath apartment.",1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautifully-updated-1/7133294599.html,890,Minneapolis,,Audubon Park,55418,2,2,3
2020-06-09 06:15:00," (2100 Aldrich Ave S APT 103, Minneapolis,)",Cozy one bedroom apartment for rent.,1.0,675.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-cozy-one-bedroom-apartment/7133297214.html,860,Minneapolis,,Bryn Mawr,55405,2,2,3
2020-06-09 06:15:00," (1908 Hennepin Ave APT 26, Minneapolis, MN)",Well cared for 1 bedroom apartment,1.0,500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-well-cared-for-1-bedroom/7133300422.html,840,Minneapolis,,Loring Park,55403,2,2,3
2020-06-09 06:15:00," (3040 Fremont Ave S #1, Minneapolis, MN)",Modern living with classic charm in the heart of uptow,1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-modern-living-with-classic/7135539185.html,1400,Minneapolis,,Lyndale,55408,2,2,3
2020-06-09 06:14:00," (606 33rd Ave N, Minneapolis, MN)",Freshly renovated one bedroom apartment for rent.,1.0,850.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-freshly-renovated-one/7124377677.html,1000,Minneapolis,,Victory,55412,2,2,3
