posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-05 09:54:00, (Minneapolis),"Two Bedroom Special: $1,000 Rent Credit",2.0,627.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-two-bedroom-special-1000/7136266940.html,1905,Minneapolis,,Whittier,55408,1,2,1
2020-06-05 09:50:00," (ST PAUL, Crocus/Summit Hill, Mitchell Hamline)","894 Grand Avenue, Hardwood Floors, MAY-JUN, Garden Level",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-894-grand-avenue-hardwood/7127848123.html,915,St. Paul,,St. Paul,55102:55105,1,5,3
2020-06-05 09:50:00, (Crocus Hill/Ramsey Hill/Summit University - Mitchell Hamline),"871 Hague Ave // 2nd Floor 2BR, Hardwood Floors // JULY",2.0,725.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-871-hague-ave-2nd-floor-2br/7135083970.html,1130,St. Paul,,Rondo,55104,1,4,3
2020-06-05 09:50:00," (ST PAUL, Crocus/Summit Hill, Mitchell Hamline)","908 Grand Ave, Hardwood Floors,  JULY",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-908-grand-ave-hardwood/7120659335.html,1015,St. Paul,,St. Paul,55102:55105,1,5,3
2020-06-05 09:50:00," (ST PAUL, Crocus/Summit Hill, Mitchell Hamline)","902 Grand Ave, Hardwood Floors,  AUGUST",1.0,650.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-902-grand-ave-hardwood/7135085470.html,1010,St. Paul,,St. Paul,55102:55105,1,5,3
2020-06-05 09:50:00, (St. Paul),Close Enough To Get To Campus On Time!!!,2.0,1000.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-close-enough-to-get-to/7136264445.html,1190,St. Paul,,St. Paul,55117,1,4,3
2020-06-05 09:49:00, (Saint Anthony Village),One-bedroom plus a den! New closet doors and backsplash! HUGE windows!,1.0,750.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-one-bedroom-plus-den-new/7124067811.html,1295,Hilltop,,Hilltop,55421,1,3,3
2020-06-05 09:49:00," (St. Louis Park, Birchwood, West End)",South-Facing Renovated 2-bedroom Apartment in Coveted Location,2.0,8500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-south-facing-renovated-2/7134577076.html,1395,Saint Louis Park,,Birchwood,55416,1,4,4
2020-06-05 09:49:00, (St Paul),St Anthony Park Upper Level Duplex,2.0,1350.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-st-anthony-park-upper-level/7130852848.html,1540,St. Paul,,St. Paul,55108,4,3,4
2020-06-05 09:49:00, (5321 Portland Avenue South),Duplex Apartment Tangletown,3.0,2100.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-duplex-apartment-tangletown/7136263515.html,1945,Minneapolis,,Hale,55417,1,3,1
