posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-07-27 08:56:00, (Minneapolis),3440 Emerson Avenue South,1.0,715.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3440-emerson-avenue-south/7166711537.html,1020,Minneapolis,,CARAG,55408,1,4,3
2020-07-27 08:56:00, (Minneapolis),3440 Emerson Avenue South,1.0,715.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3440-emerson-avenue-south/7166711234.html,1020,Minneapolis,,CARAG,55408,1,4,3
2020-07-27 08:51:00, (Tangletown/South MPLS Area),55th and Nicollet,1.0,700.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-55th-and-nicollet/7165090099.html,875,Minneapolis,,Windom,55420,1,4,3
2020-07-27 08:50:00, (Dinkytown),Carraige House Commons - Student Living!,4.0,1345.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-carraige-house-commons/7160403371.html,2500,Minneapolis,,Marcy-Holmes,55414,1,2,1
2020-07-27 08:49:00, (3536 Emerson Ave. S.),"Top-Floor Corner Uptown Apt-Wood Floors, Lakes Maka Ska, Harriet",1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-corner-uptown-apt/7166706175.html,1200,Minneapolis,,CARAG,55408,1,,3
2020-07-27 08:49:00, (520 4th St. N.E.),"Classic 2BR, Second Floor, HARDWOOD FLOORS & woodwork, Northeast Mpls",2.0,900.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-classic-2br-second-floor/7166707243.html,1395,Minneapolis,,St Anthony West,55413,1,5,3
2020-07-27 08:47:00, (Minneapolis),Your New Home is Waiting at 1500 Nicollet! Reserve Your 2 BR NOW!,2.0,1123.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-your-new-home-is-waiting-at/7166706654.html,1814,Minneapolis,,Loring Park,55403,1,2,1
2020-07-27 08:46:00," (322 Clifton Ave., Minneapolis MN)","Sunny GARDEN-LEVEL Corner Apt-Loring Park, Sculpture Garden; parking",1.0,525.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-sunny-garden-level-corner/7166705640.html,900,Minneapolis,,Loring Park,55403,1,4,3
2020-07-27 08:44:00, (🔊No App Fee!! 1407 West Broadway North 2nd Floor),"MOVE NOW or Soon!! HUGE MASTER BR! Fresh 3Br ""Mainstreet Loft""",3.0,1500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-move-now-or-soon-huge/7165612115.html,1595,Minneapolis,,Near-North,55411,8,4,
2020-07-27 08:44:00," (322 Clifton Ave., Minneapolis MN)","Sunny Top Floor Corner Apt-Loring Park, Sculpture Garden; parking",1.0,525.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-sunny-top-floor-corner-apt/7166704707.html,995,Minneapolis,,Loring Park,55403,1,4,3
2020-07-27 08:43:00," (Minneapolis, MN)","3653 Aldrich Ave S, Rent to own home",3.0,1765.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3653-aldrich-ave-rent-to/7164325399.html,950,Minneapolis,,Kingfield,55409,1,,
2020-07-27 08:43:00," (Minneapolis, MN)","3532 32nd Ave S, Rent to own home",3.0,1040.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-nd-ave-rent-to-own-home/7164325252.html,850,Minneapolis,,Howe,55406,1,,
2020-07-27 08:43:00," (Minneapolis, MN)","5121 Queen Ave S, Rent to own home",3.0,2355.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-5121-queen-ave-rent-to-own/7164324835.html,1800,Edina,Edina,Fulton,55424,1,,
2020-07-27 08:42:00," (507 4th Street SE, Minneapolis, MN)","Updated Top-Floor 1-BR near U, Downtown, River Trails; parking",1.0,550.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-updated-top-floor-1-br-near/7166703370.html,950,Minneapolis,,Marcy-Holmes,55414,1,4,3
2020-07-27 08:41:00," (515 4th Street S.E., Minneapolis, MN)","Updated Sunny Second Floor Apt w/parking near U of M, Trails, Downtown",1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-updated-sunny-second-floor/7166703096.html,925,Minneapolis,,Marcy-Holmes,55414,1,4,3
2020-07-27 08:41:00, (Minneapolis),3016 Grand Avenue South,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3016-grand-avenue-south/7166702902.html,905,Minneapolis,,Lyndale,55408,1,4,3
2020-07-27 08:37:00, (Minneapolis),2120 Garfield Avenue South,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2120-garfield-avenue-south/7166700920.html,1010,Minneapolis,,Whittier,55405,1,4,3
2020-07-27 08:32:00, (Northloop),Coming Winter 2021! Live at The Archive! Ask About Our Specials,1.0,583.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-coming-winter-2021-live-at/7166698323.html,1715,Minneapolis,,St Anthony West,55401,1,2,1
2020-07-27 08:31:00, (North Loop),Top Floor 2BR w/ Views of Downtown,2.0,909.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-2br-views-of/7166697725.html,3050,Minneapolis,,St Anthony West,55415:55454,1,2,1
2020-07-27 08:30:00, (Downtown East/Mill District),2BR Living in the Heart of Downtown East! Opening August 2020!,2.0,764.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2br-living-in-the-heart-of/7166697181.html,2395,Minneapolis,,Marcy-Holmes,55415,1,2,1
2020-07-27 08:29:00, (Downtown East/Mill District),Stunning 1BR - Move in this Summer at OX-OP! Flex Move-in Dates,1.0,549.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-stunning-1br-move-in-this/7166696682.html,1575,Minneapolis,,Marcy-Holmes,55415,1,2,1
