posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-07-15 17:17:00," (Minneapolis, St. Louis Park, Lake Calhoun)",699 Sq Ft Loft now available! The perfect space for your lifestyle!,1.0,699.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-699-sq-ft-loft-now/7151229823.html,1418,Minneapolis,,Cedar-Isles-Dean,55403:55408,1,2,1
2020-07-15 17:17:00, (Minneapolis),Beautiful 700 sq ft Minneapolis loft! Come tour today!,1.0,699.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-700-sq-ft/7150069636.html,1418,Minneapolis,,Cedar-Isles-Dean,55403:55408,1,2,1
2020-07-15 17:16:00," (Minneapolis, St. Louis Park, Lake Calhoun)",Loft living is where it's at! Amazing 763 sqft loft. Lake Calhoun Flat,1.0,763.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-loft-living-is-where-its-at/7143579523.html,1515,Minneapolis,,Cedar-Isles-Dean,55403:55408,1,2,1
2020-07-15 17:15:00, (Saint Louis Park),1 bed 1 bath ready to view now! Visit Siena Apartment Homes today!,1.0,816.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-bed-1-bath-ready-to-view/7160020139.html,1590,Saint Louis Park,,Willow Park,55426,1,2,1
2020-07-15 17:12:00, (Saint Louis Park),"We fit your lifestyle! 1 bedroom, 1 bath! Siena Apartment Homes",1.0,1029.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-we-fit-your-lifestyle-1/7160018679.html,1865,Saint Louis Park,,Willow Park,55426,1,2,1
2020-07-15 17:05:00," (Dinkytown, Marcy-Holmes, Minneapolis. 815 13th Ave. SE)",4 Bedroom Apartment ~ Available for September!,4.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-4-bedroom-apartment/7160013950.html,2100,Minneapolis,,Marcy-Holmes,55414,1,4,1
2020-07-15 17:01:00, (No App Fee!! 1407 West Broadway North),"🔊MOVE Now or Soon!! HUGE MASTER BR! Fresh 3Br ""Mainstreet Loft""",3.0,1500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-move-now-or-soon-huge/7149830914.html,1595,Minneapolis,,Near-North,55411,8,4,
2020-07-15 16:57:00," (3011 California St NE, Minneapolis, MN)","3011 California St NE, Minneapolis, MN 55418",3.0,,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-3011-california-st-ne/7156663880.html,800,Minneapolis,,Audubon Park,55418,6,2,1
2020-07-15 16:48:00," (Northeast Minneapolis, MN)",Top floor apartment home with a huge price drop!!!,1.0,541.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-apartment-home/7152233438.html,1475,Minneapolis,,St Anthony East,55413,1,2,1
2020-07-15 16:47:00," (Golden Valley, MN)",Access to All Major Highways!!,1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-access-to-all-major-highways/7160003533.html,1190,Golden Valley,,Golden Valley,55427,1,1,4
2020-07-15 16:46:00," (Golden Valley, MN)",In The Heart Of Golden Valley!,1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-in-the-heart-of-golden/7160002831.html,1190,Golden Valley,,Golden Valley,55427,1,1,4
2020-07-15 16:44:00," (Golden Valley, MN)",Best Kept Secret in Golden Valley!,1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-best-kept-secret-in-golden/7160002004.html,1190,Golden Valley,,Golden Valley,55427,1,1,4
2020-07-15 16:39:00, (4445 E Lake St),1-bedroom apartment available near the Mississippi,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-bedroom-apartment/7159998917.html,895,Minneapolis,,Cooper,55406,1,4,3
2020-07-15 16:39:00, (2647 Emerson Ave.),Open and Tidy 1 BR in Fabulous Uptown Location! VIDEO TOUR!,1.0,550.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-open-and-tidy-1-br-in/7159985259.html,915,Minneapolis,,Lowry Hill East,55408,1,4,3
2020-07-15 16:36:00, (4348 Cedar Ave S),Cedar Ave 1-bedroom available,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-cedar-ave-1-bedroom/7159996699.html,875,Minneapolis,,Northrop,55407,1,4,3
2020-07-15 16:34:00, (Lauderdale),"2 Bedroom, 2 Level Luxury Town Home- Stunning Renovations!",2.0,900.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2-bedroom-2-level-luxury/7159995804.html,1700,Lauderdale,,Lauderdale,55113,9,4,3
2020-07-15 16:30:00, (Downtown Minneapolis),"Direct Skyway Connection, 24-Hour Fitness Center, Granite Countertops",1.0,740.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-direct-skyway-connection-24/7159972606.html,1430,Minneapolis,,St Anthony West,55401,1,,
2020-07-15 16:29:00," (2312 1st Ave S, Minneapolis)",Remodeled 2br near MPLS Institute of Arts in South MPLS! - First Place,2.0,755.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-remodeled-2br-near-mpls/7156489885.html,1250,Minneapolis,,Stevens Square - Loring Heights,55404,1,4,3
2020-07-15 16:27:00," (2541 Garfield Ave s., Mpls)",Uptown - Divided Mansion - 2 BR,2.0,900.0,https://minneapolis.craigslist.org/hnp/apa/d/uptown-divided-mansion-2-br/7156411921.html,1195,Minneapolis,,Whittier,55405,1,4,3
2020-07-15 16:25:00, (Golden Valley),"Heated Underground Garage Included, Oversized Closets, Club Room",2.0,1000.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-heated-underground-garage/7159988861.html,1375,Golden Valley,,Golden Valley,55427,1,,
