posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-15 16:33:00, (Logan Circle),Move In June and July is FREE!,2.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-move-in-june-and-july-is-free/7142382824.html,2900,Washington,,Washington,20005,1,4,1
2020-06-15 16:32:00, (1230 13th St NW),Virtual and self guided OPEN HOUSE SAT. 6/20 1-4 JULY Rent FREE!,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-virtual-and-self-guided-open/7142390997.html,2050,Washington,,Shaw,20005-4111,1,,1
2020-06-15 16:32:00, (1230 13th St NW),Virtual and self guided OPEN HOUSE SAT. 6/20 1-4 JULY Rent FREE!,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-virtual-and-self-guided-open/7142390696.html,2195,Washington,,Shaw,20005-4111,1,,1
2020-06-15 16:31:00, (1230 13th St NW),TOP FLOOR 1BR W/D in unit! Great VIEWS! $500 credit with Virtual tour!,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-top-floor-1br-d-in-unit/7142390302.html,2150,Washington,,Shaw,20005-4111,1,,1
2020-06-15 16:31:00, (Dupont Circle),Wonderful Condo in Dupont Circle!,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-wonderful-condo-in-dupont/7142379375.html,2222,Washington,,Washington,20009-5540,2,5,1
2020-06-15 16:31:00, (Near XFINITY Center),Looking for a 2 Bed / 2  Bath? Search no more! 1088 Sq Feet,2.0,1088.0,https://washingtondc.craigslist.org/mld/apa/d/silver-spring-looking-for-2-bed-2-bath/7142389950.html,2035,Silver Spring,Silver Spring,Blair Circle,20910,1,2,1
2020-06-15 16:30:00," (2132 19 St., N, Arlington VA)",Two blocks to Court house Metro,2.0,,https://washingtondc.craigslist.org/nva/apa/d/arlington-two-blocks-to-court-house/7142389728.html,1895,,,,22201,1,4,3
2020-06-15 16:30:00, (Trinidad),Fabulous Trinidad Apartment!,2.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-fabulous-trinidad-apartment/7142381706.html,1700,Washington,,Trinidad,20242,1,5,1
2020-06-15 16:30:00, (Washington),"Let us help you find your next home! Check out this 1 bed, 1 bath!",1.0,650.0,https://washingtondc.craigslist.org/doc/apa/d/washington-let-us-help-you-find-your/7142389176.html,1750,Washington,,Washington,20008,1,2,3
2020-06-15 16:29:00, (North Bethesda),"North Bethesda Metro NIH upscale 1br, furnished",1.0,800.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-north-bethesda-metro-nih/7142388587.html,1750,North Bethesda,North Bethesda,Maple Avenue District,20852,1,2,1
2020-06-15 16:29:00," (Annandale, Springfield, Fairfax)","Huge closets, Business center, Dishwasher",2.0,1262.0,https://washingtondc.craigslist.org/nva/apa/d/annandale-huge-closets-business-center/7142388501.html,1647,,,,22003,1,,
2020-06-15 16:28:00, (Hyattsville),"Commuters Dream, Close to UMD, Metro, Shopping",1.0,693.0,https://washingtondc.craigslist.org/mld/apa/d/hyattsville-commuters-dream-close-to/7142383858.html,1420,,,,20782,1,,3
2020-06-15 16:28:00, (Georgetown),Awesome Georgetown Condo!,3.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-awesome-georgetown-condo/7142380306.html,3200,Washington,,Burleith/Hillandale,20057,2,5,
2020-06-15 16:27:00," (Alexandria, Virginia)",Beautiful 1 Bedroom 1 Bathroom Condo in Alexandria!,1.0,772.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-beautiful-1-bedroom-1/7142346250.html,1595,Alexandria,,Patrick Henry,22304,2,4,1
