posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-07-20 16:17:00, (26th & Emerson Ave So),UPTOWN - AWESOME 2BR - ALL UTILS INCL & HEAT!!,2.0,950.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-uptown-awesome-2br-all/7152316314.html,1650,Minneapolis,,Lyndale,55408,1,4,4
2020-07-20 16:06:00, (Richfield),$300 Look & Lease,2.0,840.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-300-look-lease/7162900641.html,1199,Richfield,Richfield,Richfield,55423,1,4,3
2020-07-20 16:06:00, (UPTOWN),**GREAT LOC 1BR IN 4PLEX W/PRIV ENTRY&PARK AVAILABLE GREAT UPTOWN  LOC,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-great-loc-1br-in-4plex-priv/7162900142.html,1150,Minneapolis,,Lowry Hill East,55405,4,4,3
2020-07-20 16:05:00, (2200 Pillsbury Ave S),1 bedroom apartments available near the Wedge,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-bedroom-apartments/7162899660.html,895,Minneapolis,,Whittier,55405,1,4,3
2020-07-20 15:57:00," (Northeast Minneapolis, MN)","Beautiful, Bright and Sunny One Bedroom!",1.0,686.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-bright-and-sunny/7150643016.html,1573,Minneapolis,,St Anthony East,55413,1,2,1
2020-07-20 15:55:00," (Dinkytown, UMN, 800 University Ave. SE, Minneapolis, MN)",2 Bedroom - Available for September move-in!,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2-bedroom-available-for/7162893327.html,1200,Minneapolis,,Marcy-Holmes,55414,1,,3
2020-07-20 15:53:00, (Uptown/West Calhoun),$1095 / 1 BR - NEW Renovated Sunny 1 Bedroom near lakes & Uptown!,1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/br-new-renovated-sunny-1-bedroom-near/7162892140.html,1095,Minneapolis,,West Calhoun,55416,1,4,3
2020-07-20 15:53:00, (Saint Paul),$1444 / 2br - Luxury Living on Lexington ~ Pet Friendly 2 Bedroom ,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-br-luxury-living-on/7150622672.html,1444,St. Paul,,Highland Village,55105,1,4,3
2020-07-20 15:51:00, (Uptown/wedge),Remodel duplex 3 BR Upper,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-remodel-duplex-3-br-upper/7155241156.html,1995,Minneapolis,,Bryn Mawr,55405,4,4,3
2020-07-20 15:49:00, (Uptown/West Calhoun),$1095 / 1 BR - Fully Renovated Sunny 1 Bedroom near lakes & Uptown!,1.0,600.0,https://minneapolis.craigslist.org/hnp/apa/d/br-fully-renovated-sunny-1-bedroom-near/7162889135.html,1095,Minneapolis,,West Calhoun,55416,1,4,3
