posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-08-04 19:25:00, (NE Minneapolis),Remodeled near U of M,3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-remodeled-near-of/7171644810.html,1300,Minneapolis,,Logan Park,55413,4,4,4
2020-08-04 19:25:00, (Minneapolis),!!!!!NOTABLE DEAL ON MARKET AT Best Price CALL NOW Offer*,2.0,,https://minneapolis.craigslist.org/wsh/apa/d/minneapolis-notable-deal-on-market-at/7163754078.html,648,Hilltop,,Hilltop,55421,1,,
2020-08-04 19:17:00, (New Brighton),"Schedule a Tour, Pets Okay, Balcony Area",3.0,963.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-schedule-tour-pets-okay/7171640917.html,1300,New Brighton,,New Brighton,55112,1,,4
2020-08-04 19:09:00, (New Brighton),"Stylish Features, Playground Area, Ideal New Brighton Location",3.0,963.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-stylish-features-playground/7171637163.html,1300,New Brighton,,New Brighton,55112,1,,4
2020-08-04 19:07:00, (New Brighton),Two Bedroom Apartment Available! Reserve Your Home Today!,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-two-bedroom-apartment/7171624471.html,965,New Brighton,,New Brighton,55112,1,,4
2020-08-04 10:37:00, (New Brighton),Two Bedroom Apartment Available! Reserve Your Home Today!,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-two-bedroom-apartment/7171300428.html,965,New Brighton,,New Brighton,55112,1,,4
2020-08-04 19:05:00, (St Louis Park),*1B1B* 1st Floor Walkout* Last One Left!* All the Counter Space!!,1.0,691.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1b1b-1st-floor-walkout-last/7171603819.html,1671,Saint Louis Park,,Blackstone,55416,1,2,1
2020-08-04 19:05:00, (St. Anthony Park),2 BEDROOM IN HISTORIC BUILDING,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-2-bedroom-in-historic/7169068381.html,1450,Falcon Heights,,Falcon Heights,55108,1,4,3
2020-08-04 18:59:00, (2222Blaisdell),UPTOWN/DOWNTOWN 2 BDRM CONDO,2.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-uptown-downtown-2-bdrm-condo/7165650696.html,1350,Minneapolis,,Whittier,55404,2,4,4
2020-08-04 18:55:00, (minneapolis),Nice 2 Bedroom Apartment in Great Location,2.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-nice-2-bedroom-apartment-in/7168470030.html,1060,Minneapolis,,Holland,55418,1,4,3
2020-08-04 18:54:00, (Minneapolis university of Minnesota),619 8th ST SE #210 mill trace condo,3.0,1600.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-619-8th-st-se-210-mill/7164247853.html,1999,Minneapolis,,Marcy-Holmes,55414,2,2,1
