posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-07-27 16:25:00," (Northeast Minneapolis, MN)",Beautiful gourmet kitchens for cooking!!!,2.0,1098.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-gourmet-kitchens/7164460808.html,2175,Minneapolis,,St Anthony East,55413,1,2,1
2020-07-27 16:22:00, (Roseville / Saint Paul),1 bedroom townhome w/ stainless steel appliances!,1.0,900.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-1-bedroom-townhome-stainless/7167035568.html,1520,Roseville,,Roseville,55113,9,2,1
2020-07-27 16:15:00, (Stevens Square),"Beautiful Updated, Park View 1BR",1.0,560.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-updated-park-view/7167035612.html,1100,Minneapolis,,Stevens Square - Loring Heights,55403,1,,3
2020-07-27 16:13:00, (Edina),Alluring 3 Bedroom Rosland at The Edina Towers,3.0,1795.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-alluring-3-bedroom-rosland/7165108438.html,2519,Edina,Edina,Southdale,55435,1,4,1
2020-07-27 16:13:00, (Edina),Engrossing Lewis 3 Bedroom Apartment at The Edina Towers,3.0,1795.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-engrossing-lewis-3-bedroom/7165109298.html,2630,Edina,Edina,Southdale,55435,1,4,1
2020-07-27 16:13:00, (Edina),Delightful Tingdale 3 Bedroom Apartments at The Edina Towers,3.0,1360.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-delightful-tingdale-3/7165110268.html,2030,Edina,Edina,Southdale,55435,1,4,1
2020-07-27 16:13:00, (Edina),Inviting Melody 2 Bedroom Apartments at The Edina Towers,2.0,980.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-inviting-melody-2-bedroom/7165112371.html,1595,Edina,Edina,Southdale,55435,1,4,3
2020-07-27 16:13:00, (Edina),Desirable 2 Bedroom Chowen Apartment at The Edina Towers,2.0,1045.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-desirable-2-bedroom-chowen/7165113170.html,1615,Edina,Edina,Southdale,55435,1,4,3
2020-07-27 16:13:00, (Edina),Terrific 2 Bedroom Alden style Apartment at The Edina Towers,2.0,1015.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-terrific-2-bedroom-alden/7165113967.html,1562,Edina,Edina,Southdale,55435,1,4,3
2020-07-27 16:13:00, (Edina),City View 2 Bedroom Fox Meadow Apartment at The Edina Towers,2.0,970.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-city-view-2-bedroom-fox/7165115421.html,1545,Edina,Edina,Southdale,55435,1,4,3
2020-07-27 16:13:00, (Edina),Great Value on 2 Bedroom McGuire Apartment at The Edina Towers,2.0,940.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-great-value-on-2-bedroom/7165117449.html,1509,Edina,Edina,Southdale,55435,1,4,3
2020-07-27 16:13:00, (Edina),Spacious 1 Bedroom Birchcrest Apartments Available at The Edina Towers,1.0,730.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-spacious-1-bedroom/7165118580.html,1285,Edina,Edina,Southdale,55435,1,4,3
