posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-08-11 17:58:00, (ROBBINSDALE),1 bedroom in Robbinsdale,1.0,1000.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-bedroom-in-robbinsdale/7175695837.html,1010,Robbinsdale,Robbinsdale,Robbinsdale,55422,1,4,3
2020-08-11 17:52:00," (Uptown, Minneapolis)","++DEN! Enormous, Hardwood Floors, Great For Roommates, 2 Balconies!",2.0,1550.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-den-enormous-hardwood/7175711213.html,2890,Minneapolis,,Lyndale,55408,1,2,1
2020-08-11 17:45:00, (ST. LOUIS PK),Granite Countertops & Stylish Appliances w/ This Luxury 2BR/2BA Home,2.0,1390.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-granite-countertops-stylish/7175719495.html,1616,Saint Louis Park,,South Oak Hill,55416:55426,,,
2020-08-11 17:44:00, (No App Fee!! 1407 West Broadway North),"MOVE NOW or soon!! HUGE MASTER BR! Fresh 3Br ""Mainstreet Loft""",3.0,1500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-move-now-or-soon-huge/7163498117.html,1595,Minneapolis,,Near-North,55411,8,4,
2020-08-11 17:42:00," (North Loop / Downtown, Minneapolis)","SPECIAL! Skyway Connected, Only 3 Blocks To Light Rail, Dog Park!",1.0,725.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-special-skyway-connected/7175710490.html,1540,Minneapolis,,Marcy-Holmes,55415,1,2,1
2020-08-11 17:41:00," (W Lake St / Uptown, Minneapolis)","Great For Roommates, Hardwood Floors, Impressive Amenities, Hot Tub!",3.0,1250.0,https://minneapolis.craigslist.org/hnp/apa/d/great-for-roommates-hardwood-floors/7175709064.html,2570,Minneapolis,,Lyndale,55408,1,2,1
2020-08-11 17:38:00, (Northeast / NE),"Top Floor | Skyline Views | Private Balcony - $1,500.00 Rent Credit!",1.0,507.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-top-floor-skyline-views/7175716032.html,1695,Minneapolis,,Sheridan,55413,1,2,1
2020-08-11 17:37:00, (Roseville),Large top floor 1 br w/ balcony and walk-in storage! Avail 10/1!,1.0,880.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-large-top-floor-1-br-balcony/7175709215.html,1100,Falcon Heights,,Falcon Heights,55113,1,4,3
2020-08-11 17:37:00, (Marcy-Holmes),U of M / Marcy-Holmes 3Br w/ Character,3.0,1000.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-of-marcy-holmes-3br/7175700849.html,1575,Minneapolis,,Marcy-Holmes,55414,1,4,3
2020-08-11 17:33:00, (Saint Anthony Village),Fabulous fully renovated one bedroom with den!,1.0,750.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-fabulous-fully-renovated/7174430560.html,1275,Hilltop,,Hilltop,55421,1,3,3
2020-08-11 17:31:00, (Roseville),Large 1 br w/ balcony and walk-in storage! Avail 10/1!,1.0,880.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-large-1-br-balcony-and-walk/7175711939.html,1070,Roseville,,Roseville,55113,1,4,3
2020-08-11 17:27:00, (Saint Anthony Village),Beautiful 1 bedroom with den! Available end of August!,1.0,750.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-beautiful-1-bedroom-with/7175709686.html,1153,Hilltop,,Hilltop,55421,1,3,3
2020-08-11 17:23:00, (St. Louis Park),Newly Renovated 2 Bed / 1 Bath apartments!,2.0,850.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-newly-renovated-2-bed-1/7175707864.html,1400,Golden Valley,Golden Valley,Eliot,55426,1,4,3
2020-08-11 17:21:00, (Roseville),Available 10/1 - Large 1st floor 1br with 3 HUGE closets!,1.0,880.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-available-large-1st-floor/7175706593.html,1040,Roseville,,Roseville,55113,1,4,3
2020-08-11 17:20:00," (Uptown / Whittier, Minneapolis)","Modern Upgrades, Stainless Steel Appliances, Impressive Amenities!",1.0,555.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-modern-upgrades-stainless/7175705821.html,1345,Minneapolis,,Bryn Mawr,55405,1,2,1
2020-08-11 17:19:00," (Loring Park /Downtown, Minneapolis)","SPECIAL! Corner Unit, Great For Roommates, Heated Bathroom Floors!",2.0,1100.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-special-corner-unit-great/7175705521.html,1915,Minneapolis,,Loring Park,55403,1,2,1
2020-08-11 17:14:00, (Roseville),1/2 Off 1st Mo Rent - 1st Floor 1 bd By Food & Shopping Avail NOW!,1.0,880.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-1-2-off-1st-mo-rent-1st/7175702612.html,1040,Roseville,,Roseville,55113,1,4,3
2020-08-11 17:13:00, (Minneapolis),Bde Maka Ska Lake views 20th Floor three bedroom,3.0,1829.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-bde-maka-ska-lake-views/7175698476.html,3795,Minneapolis,,West Calhoun,55416,1,2,3
2020-08-11 17:11:00, (Saint Louis Park),"Happiness awaits you at Siena Apartment Homes! 1 bed, 1 bath, 746 sqft",1.0,746.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-happiness-awaits-you-at/7175701178.html,1545,Saint Louis Park,,Willow Park,55426,1,2,1
2020-08-11 17:06:00," (Minneapolis, MN)",Perfect Longfellow 3 bedroom 2 bath 2-story classic home*Rent to Own,3.0,1656.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-perfect-longfellow-3/7175639554.html,1100,Minneapolis,,Howe,55406,1,,
2020-08-11 17:01:00, (Minneapolis),Beautiful Newly Renovated 2 bedroom 2 bath,2.0,936.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-newly-renovated-2/7175695072.html,1875,Minneapolis,,West Calhoun,55416,1,,4
2020-08-11 16:58:00," (Uptown, South Minneapolis)","Enormous! Elegant, Modern, Hardwood Flooring, Impressive Amenities",1.0,995.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-enormous-elegant-modern/7175693266.html,1685,Minneapolis,,Lyndale,55408,1,2,1
