posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-29 16:29:00, (Alexandria),Spacious 2 BR/2 BA Apt. home= Take In-Person Tour w/Masks on today!,2.0,1029.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-spacious-2-br-2-ba-apt-home/7150668376.html,2128,Alexandria,,Patrick Henry,22304,1,2,1
2020-06-29 16:29:00, (Fort Totten),Spacious Condo with Off Street Parking,2.0,960.0,https://washingtondc.craigslist.org/doc/apa/d/washington-spacious-condo-with-off/7150675659.html,2195,,,,20011,2,4,1
2020-06-29 16:28:00, (Adams Morgan),Charming Junior 1 bedroom in Adams Morgan + 1 Month FREE,1.0,415.0,https://washingtondc.craigslist.org/doc/apa/d/washington-charming-junior-1-bedroom-in/7150650376.html,1685,Washington,,Mount Pleasant,20009,1,2,4
2020-06-29 16:28:00, (Laurel),Large eat-in kitchens and over sized closets-Ashlee,2.0,1050.0,https://washingtondc.craigslist.org/mld/apa/d/laurel-large-eat-in-kitchens-and-over/7150663151.html,1747,,,Birchwood Gardens,20720,1,4,1
2020-06-29 16:27:00, (Courthouse),Epic 2BR/1BA at 16th Street Apartments! Fireplace & built-in storage!,2.0,,https://washingtondc.craigslist.org/nva/apa/d/arlington-epic-2br-1ba-at-16th-street/7150667750.html,2500,Arlington,,Arlington,22201,1,4,3
2020-06-29 16:27:00, (Laurel),Large eat-in kitchens and over sized closets-Ashlee,2.0,1050.0,https://washingtondc.craigslist.org/mld/apa/d/laurel-large-eat-in-kitchens-and-over/7150658907.html,1575,,,Birchwood Gardens,20720,1,4,1
2020-06-29 16:26:00, (OAKCREST TOWERS),WAWA IS COMING TO OAKCREST TOWERS! MOVE NOW AND SAVE!!!!!!,2.0,1250.0,https://washingtondc.craigslist.org/mld/apa/d/district-heights-wawa-is-coming-to/7150674037.html,1599,District Heights,,District Heights,20747,1,4,3
2020-06-29 16:26:00, (Kentlands),"Fitness center, Pantry, Private Balcony/Patio",2.0,922.0,https://washingtondc.craigslist.org/mld/apa/d/gaithersburg-fitness-center-pantry/7150673969.html,1920,,,,20878,1,4,1
2020-06-29 16:26:00, (Accokeek),Spacious Townhome Full Basement and Outdoor Space,3.0,1600.0,https://washingtondc.craigslist.org/mld/apa/d/accokeek-spacious-townhome-full/7150667469.html,2400,,,,20607,9,2,1
2020-06-29 16:26:00," (Alexandria, VA)",Spacious 2BR/2BA with Oversized Windows and Walk-In Closets,2.0,1076.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-spacious-2br-2ba-with/7150664662.html,1882,,,,22309,1,4,1
2020-06-29 16:25:00, (Glover Park),GLOVER PARK - Spacious & Beautiful 1BR Apartment,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-glover-park-spacious/7150673336.html,1700,,,,20007:20016,1,5,3
2020-06-29 16:24:00, (Old Town Alexandria),Amazingly Affordable Apartment! CALL AND BOOK A TOUR,1.0,481.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-amazingly-affordable/7150672625.html,1388,Alexandria,,Lyles-Crouch,22314,1,4,3
2020-06-29 16:24:00," (Alexandria, Huntington, Belle Haven)","Award-winning customer service, Business center, Package receiving",2.0,685.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-award-winning-customer/7143603822.html,1595,Alexandria,,Lyles-Crouch,22314,1,,
2020-06-29 16:23:00, (Virginia Square),Make yourself at home in comfort and style! 2 Bed / 2 Bath 950 SqFt,2.0,950.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-make-yourself-at-home-in/7150671857.html,2550,Arlington,,Arlington,22201,1,2,1
2020-06-29 16:22:00, (Laurel/Savage/Columbia),We will have your renovated 1 bedroom home Ready in August!!!,1.0,940.0,https://washingtondc.craigslist.org/mld/apa/d/savage-we-will-have-your-renovated-1/7149538746.html,1489,,,Howard Hills,20763,1,4,1
2020-06-29 16:22:00, (Washington),Spacious 1 & 2 Bedroom Apartments at Walden Commons!!! APPLY ONLINE,2.0,850.0,https://washingtondc.craigslist.org/doc/apa/d/washington-spacious-1-2-bedroom/7150671347.html,1800,,,Brightwood Park,20011,1,,3
2020-06-29 16:22:00," (Ballston, Arlington)",Now Leasing! Instant Cool Factor.,2.0,1300.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-now-leasing-instant-cool/7150660431.html,2300,Arlington,,Arlington,22203,1,2,1
2020-06-29 16:22:00, (Alexandria),Great Unit with a Lot of Natural Light!Many closet Space!Bus Shuttle!,2.0,984.0,https://washingtondc.craigslist.org/doc/apa/d/alexandria-great-unit-with-lot-of/7149461451.html,1816,Alexandria,,George Mason,22305,1,4,3
2020-06-29 16:22:00, (Montgomery White Oaks Apartments),"Swimming pool, Off Route 29 & New Hampshire Ave., Ceiling Fans",2.0,889.0,https://washingtondc.craigslist.org/nva/apa/d/silver-spring-swimming-pool-off-route/7146988155.html,1564,,,Hollywood Park,20904,1,,
2020-06-29 16:22:00, (Capitol Hill),Renovated English Basement with Off Street Parking,1.0,700.0,https://washingtondc.craigslist.org/doc/apa/d/washington-renovated-english-basement/7150670840.html,1450,Washington,,Hill East,20003,1,1,1
2020-06-29 16:21:00, (Rockville),"unique 3Bedroom  for Just $1,799.00",3.0,958.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-unique-3bedroom-for-just/7150670551.html,1799,Rockville,,West End Park,20850,1,5,1
2020-06-29 16:21:00, (Old Town Alexandria),💰💰💰💰SPECIALS SPECIALS! MOVE IN NOW!,1.0,665.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-specials-specials-move-in-now/7150670483.html,1609,Alexandria,,Lyles-Crouch,22314,1,4,3
2020-06-29 16:21:00," (Woodley Park, Cleveland Park)",$500 Off First Months Rent!! Gorgeous 1BR Near Woodley Metro!!,1.0,628.0,https://washingtondc.craigslist.org/doc/apa/d/washington-500-off-first-months-rent/7148213376.html,1905,Washington,,Washington,20008,1,2,3
2020-06-29 16:21:00, (Arlington),"Perfect Location, Walking Distance To Shopping And Dining",2.0,1110.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-perfect-location-walking/7150670269.html,2165,Arlington,,Pentagon City,22202,1,,
