posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-06-25 12:27:00, (Arlington),"European style kitchens with Italian cabinetry, Shops, LEED certified",1.0,601.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-european-style-kitchens-with/7146946743.html,2405,Arlington,,Arlington,22201,1,2,1
2020-06-25 12:27:00, (Washington),APPLY TODAY! 1BD SPECIALS!!!,1.0,750.0,https://washingtondc.craigslist.org/doc/apa/d/washington-apply-today-1bd-specials/7148185057.html,1595,,,Brightwood Park,20011,1,4,3
2020-06-25 12:26:00, (Forestville),"Pet Friendly, Comfort and Convenience, Stylish Amenities",1.0,650.0,https://washingtondc.craigslist.org/mld/apa/d/suitland-pet-friendly-comfort-and/7148184353.html,1230,,,Oakland,20747,1,,4
2020-06-25 12:25:00, (Dulles International Airport),Wow! This 2 Bedroom is simply stunning! Visit today! 1058 Sq Ft!,2.0,1058.0,https://washingtondc.craigslist.org/nva/apa/d/reston-wow-this-2-bedroom-is-simply/7148184125.html,1549,Reston,Reston,Reston,20191,1,4,3
2020-06-25 12:25:00, (Washington),APPLY ONLINE TODAY/ 1 BEDROOM!!!!!,1.0,750.0,https://washingtondc.craigslist.org/doc/apa/d/washington-apply-online-today-1-bedroom/7148184067.html,1595,,,Brightwood Park,20011,1,4,3
2020-06-25 12:25:00," (Alexandria, VA)",2 bedroom / 1 bath move in by July 15th rcv $500 visa gift card!,2.0,781.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-2-bedroom-1-bath-move-in-by/7148183969.html,1604,Alexandria,,Douglas MacArthur,22304,1,4,4
2020-06-25 12:25:00," (Alexandria, VA)",2BD FOR RENT,2.0,796.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-2bd-for-rent/7142271615.html,1400,Alexandria,,John Adams,22311,1,,3
2020-06-25 12:25:00, (Capitol Hill),★ Cap Hill Oasis ★ 5 min to Metro ★ Fast WiFi ★,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-cap-hill-oasis-5-min-to/7148169876.html,1767,Washington D.C.,,Hill East,20003,1,,3
2020-06-25 12:24:00, (1400 Irving St NW),Modern Luxurious Apartment In Downtown,1.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-modern-luxurious-apartment/7148169070.html,1500,Washington D.C.,,Mount Pleasant,20010,1,,
2020-06-25 12:24:00, (Arlington),1BD/1BA 4040 Wilson,1.0,577.0,https://washingtondc.craigslist.org/doc/apa/d/arlington-1bd-1ba-4040-wilson/7148182744.html,2120,Arlington,,Arlington,22203,1,2,1
2020-06-25 12:22:00, (Arlington),1BD/1BA 4040 Wilson,1.0,577.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-1bd-1ba-4040-wilson/7148181424.html,2120,Arlington,,Arlington,22203,1,2,1
2020-06-25 12:24:00, (Temple Hills),"Professionally Managed, Ceiling Fan, Laundry on site",3.0,1124.0,https://washingtondc.craigslist.org/mld/apa/d/fort-washington-professionally-managed/7148182721.html,1645,,,Temple Hills Park,20748,1,,4
2020-06-25 12:23:00, (Northeast),Cozy & Spacious 2BR House ♡ Free Parking ♡,2.0,1030.0,https://washingtondc.craigslist.org/doc/apa/d/washington-cozy-spacious-2br-house-free/7148174378.html,2600,Washington D.C.,,Langdon,20018,6,5,1
2020-06-25 12:23:00, (North Bethesda),"Professionally Managed, WD Included, Sunroom",2.0,1073.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-professionally-managed-wd/7148182069.html,1808,North Bethesda,North Bethesda,Mid-Pike District,20852,1,2,1
2020-06-25 12:22:00," (Adams Morgan/Washington, DC)",Newly Renovated Adams Morgan 1 BR Available Now!,1.0,740.0,https://washingtondc.craigslist.org/doc/apa/d/washington-newly-renovated-adams-morgan/7148181832.html,2225,Washington D.C.,,Adams Morgan,20009,,,
2020-06-25 12:22:00, (Arlington),"Perfect Location, In Home Laundry, Granite Countertops",1.0,1135.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-perfect-location-in-home/7148181822.html,2518,Arlington,,Pentagon City,22202,1,2,1
2020-06-25 12:22:00, (Glover Park),"Virtual Tour Available, Stylish Features, Professionally Managed",,372.0,https://washingtondc.craigslist.org/doc/apa/d/washington-virtual-tour-available/7148181716.html,2121,Washington D.C.,,Woodland-Normanstone,20007,1,,1
2020-06-25 12:22:00, (Laurel),"Come Look and Lease, Lake View, Maple Cabinets",2.0,,https://washingtondc.craigslist.org/mld/apa/d/laurel-come-look-and-lease-lake-view/7148181564.html,1725,Laurel,,Laurel,20707,1,,1
2020-06-25 12:22:00," (Camp Spring, Morningside)","Two bedroom with Den, Walk-in closets, Balcony Level",2.0,905.0,https://washingtondc.craigslist.org/mld/apa/d/suitland-two-bedroom-with-den-walk-in/7146938345.html,1430,,,Suitland Manor,20746,1,,1
2020-06-25 12:21:00, (Glover Park),"Game Room, Professionally Managed, Virtual Tour Available",1.0,667.0,https://washingtondc.craigslist.org/doc/apa/d/washington-game-room-professionally/7148181069.html,2765,Washington D.C.,,Woodland-Normanstone,20007,1,,1
2020-06-25 12:21:00, (Alexandria),"One Bedroom, One-Bathroom Apartment with Eat-in Bar",1.0,899.0,https://washingtondc.craigslist.org/doc/apa/d/alexandria-one-bedroom-one-bathroom/7148181055.html,1616,Alexandria,,Patrick Henry,22304,1,4,3
2020-06-25 12:21:00, (Silver Spring),"Contemporary Design, Wood Style Flooring, Premium Cabinetry",2.0,1182.0,https://washingtondc.craigslist.org/mld/apa/d/silver-spring-contemporary-design-wood/7148180829.html,2687,Silver Spring,Silver Spring,Blair Circle,20910,1,2,1
2020-06-25 12:21:00, (Kentlands),"Spacious Walk-In Closets, Dog Wash Station, Onsite Maintenance",2.0,1066.0,https://washingtondc.craigslist.org/mld/apa/d/gaithersburg-spacious-walk-in-closets/7136418781.html,2025,,,,20878,1,4,1
2020-06-25 12:20:00, (Alexandria),Big is Always Better with this Large 2 Bedroom Apartments for $1529,2.0,1105.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-big-is-always-better-with/7148180395.html,1529,,,,22306,1,4,4
2020-06-25 12:20:00, (Takoma),June Reservations Are Now Available | With A Move In Special!,1.0,660.0,https://washingtondc.craigslist.org/doc/apa/d/washington-june-reservations-are-now/7148180374.html,1988,,,,20012,1,4,1
2020-06-25 12:20:00," (Washington, DC)",Brightwood Park 2bd condo for rent,2.0,,https://washingtondc.craigslist.org/doc/apa/d/washington-brightwood-park-2bd-condo/7145901958.html,1900,,,Brightwood Park,20011,2,2,1
2020-06-25 12:20:00, (North Bethesda),"Stylish Features, Theatre Room, WD Included",1.0,820.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-stylish-features-theatre-room/7148180099.html,1669,North Bethesda,North Bethesda,Mid-Pike District,20852,1,2,1
2020-06-25 12:20:00, (Washington),STOP BY OR CALL TODAY!,1.0,750.0,https://washingtondc.craigslist.org/doc/apa/d/washington-stop-by-or-call-today/7148180065.html,1595,,,Brightwood Park,20011,1,4,4
2020-06-25 12:20:00, (Gaithersburg),Furnished Studio - Only 2 Month Minimum!,1.0,,https://washingtondc.craigslist.org/mld/apa/d/gaithersburg-furnished-studio-only-2/7148179946.html,1350,Gaithersburg,,Metropolitan Grove,20879,1,4,3
