posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-07-16 16:20:00, (Saint Anthony Village),"Dishwasher, Patio or Balcony, Carpet",1.0,750.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-dishwasher-patio-or-balcony/7149619037.html,1345,Hilltop,,Hilltop,55421,1,3,3
2020-07-16 16:20:00," (Grand Ave, Summit Hill)","☼Sept 15, Oct 1 Classic 1BD in Summit Ave Brownstone ☼",1.0,760.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-sept-15-oct-1-classic-1bd-in/7151017766.html,1025,St. Paul,,Rondo,55102,1,5,3
2020-07-16 16:18:00, (LynLake),Enjoy sunny Greenway views just steps from LynLake,1.0,712.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-enjoy-sunny-greenway-views/7160585091.html,1567,Minneapolis,,Lowry Hill East,55419,1,4,1
2020-07-16 16:18:00, (Minneapolis),"Free Laundry! 2 Bed Pet Friendly, 4-Plex-Minneapolis!",2.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-free-laundry-2-bed-pet/7160587583.html,1395,Minneapolis,,Central,55407,1,4,3
2020-07-16 16:04:00, (Uptown Minneapolis),Beautiful Contemporary Uptown MPLS Apartment!,1.0,615.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-beautiful-contemporary/7160578440.html,1095,Minneapolis,,Whittier,55405,1,4,3
2020-07-16 16:02:00," (111 Marquette Avenue S, Minneapolis)",Luxury At It's Finest,2.0,1150.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-luxury-at-its-finest/7145207750.html,1995,Minneapolis,,St Anthony West,55401,1,,
2020-07-16 15:52:00, (North Minneapolis),Spacious 4 Bed/2 Bath Home-Bryn Mawr-Minneapolis!,4.0,1584.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-spacious-4-bed-2-bath-home/7160571068.html,1995,Minneapolis,,Harrison,55405,6,2,1
2020-07-16 15:52:00, (Minneapolis),1bd Move! Pricing Wont Last Long!,1.0,405.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1bd-move-pricing-wont-last/7143495638.html,999,Minneapolis,,Loring Park,55403,1,2,1
2020-07-16 15:47:00, (North Loop),Bright One Bedroom Home in The North Loop,1.0,656.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-bright-one-bedroom-home-in/7160567885.html,1595,Minneapolis,,St Anthony West,55401,1,2,1
2020-07-16 15:44:00," (Marcy-Holmes, Dinkytown, 806 5th St. SE, Minneapolis, MN)","3 Bedroom, 1 Bathroom ~ Available for September!",3.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3-bedroom-1-bathroom/7160560064.html,1500,Minneapolis,,Marcy-Holmes,55414,1,4,1
