posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-07-29 11:51:00," (Uptown, Minneapolis)","++DEN! Enormous, Hardwood Floors, Great For Roommates, 2 Balconies!",2.0,1550.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-den-enormous-hardwood/7166241244.html,3020,Minneapolis,,Lyndale,55408,1,2,1
2020-07-29 11:51:00," (Loring Park / Downtown, Minneapolis)","Modern Elegance, Floor-to-Ceiling Windows, In/Outdoor Pools, Sauna!",1.0,740.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-modern-elegance-floor-to/7166250439.html,1594,Minneapolis,,Loring Park,55403,1,2,1
2020-07-29 11:51:00," (Downtown / North Loop, Minneapolis)","SPECIAL!! Gas Range, Urban Upgrades, Hardwood Floors, Sauna, Balcony!",1.0,710.0,https://minneapolis.craigslist.org/hnp/apa/d/special-gas-range-urban-upgrades/7166197827.html,1415,Minneapolis,,St Anthony West,55401,1,2,1
2020-07-29 11:50:00, (Edina MN),Fully Renovated Condo - Edina,1.0,706.0,https://minneapolis.craigslist.org/dak/apa/d/minneapolis-fully-renovated-condo-edina/7168046955.html,1345,Edina,Edina,Southdale,55435,2,2,3
2020-07-29 11:50:00, (Minneapolis),Stunning & Spacious First Floor 3 Bedroom + Office Unit!,3.0,1300.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-stunning-spacious-first/7168046901.html,1895,Minneapolis,,St Anthony West,55413,4,4,3
2020-07-29 11:50:00," (Uptown, SouthMinneapolis)","++DEN! ++1st Month FREE! 9ft Ceilings, Gas Range, Hardwood Floors!",1.0,820.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-den-1st-month-free-9ft/7166242125.html,1745,Minneapolis,,Lyndale,55408,1,2,1
2020-07-29 11:50:00," (North Loop/Downtown, Minneapolis)","+1st Month FREE!! Urban Design, Impressive Amenities, Yoga Studio!",2.0,1000.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1st-month-free-urban-design/7166194708.html,2095,Minneapolis,,St Anthony West,55401,1,2,1
2020-07-29 11:50:00, (North Loop-Minneapolis),Lease a Lifestyle Makeover here @2nd st. Lofts!,1.0,780.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-lease-lifestyle-makeover/7163948578.html,1705,Minneapolis,,St Anthony West,55401,8,3,1
2020-07-29 11:49:00," (Uptown, Minneapolis)","4 Weeks Free + 3 Months Free Parking, Bamboo Flooring, On The Greenway",2.0,1165.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-4-weeks-free-3-months-free/7166240081.html,2275,Minneapolis,,Lyndale,55408,1,2,1
2020-07-29 11:49:00," (Uptown, Minneapolis)","Enormous! Hardwood Floors, Modern Finishes, Extraordinary Amenities",2.0,1230.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-enormous-hardwood-floors/7166228080.html,2385,Minneapolis,,West Calhoun,55408,1,2,1
2020-07-29 11:49:00," (Downtown, Minneapolis)","SPECIAL!! Ultra-Luxury, Modern Sophistication, Impressive Amenities!",1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/special-ultra-luxury-modern/7166227423.html,1500,Minneapolis,,St Anthony West,55401,1,2,1
2020-07-29 11:48:00, (South Minneapolis),Parking! Laundry-4 Bed/3 Bath Duplex-Whittier!,4.0,2000.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-parking-laundry-4-bed-3/7168045439.html,2495,Minneapolis,,Whittier,55408,4,4,1
2020-07-29 11:48:00," (Richfield, MN)",►►PRIME LOCATION►►Lyndale Garden Apts►►1 Bedroom Apt. Homes►►,1.0,,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-prime-locationlyndale/7160978330.html,899,Richfield,Richfield,Richfield,55423,1,4,3
2020-07-29 11:47:00, (South Minneapolis),1 Bedroom in the Heart of Uptown! Just Blocks to Lake Calhoun!,1.0,800.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-bedroom-in-the-heart-of/7168044713.html,1075,Minneapolis,,CARAG,55408,1,5,3
