posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-10-01 14:43:00, (Minneapolis),Desirable 2 Br/1 Ba Apt.; Lk. Harriet,2.0,1100.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-desirable-2-br-1-ba-apt-lk/7206426115.html,1575,Minneapolis,,East Harriet,55409,1,5,3
2020-10-01 14:43:00, (Minneapolis - Loring Park),Gorgeous 2 Bedroom Apartment NOW AVAILABLE at 1500 Nicollet.,2.0,1159.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-gorgeous-2-bedroom/7206413582.html,1814,Minneapolis,,Loring Park,55403,1,2,1
2020-10-01 14:42:00, (Whittier),1/2 OFF and Ready NOW- remodeled unit with garage- VIDEO TOUR,1.0,500.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-2-off-and-ready-now/7205117383.html,895,Minneapolis,,Whittier,55408,1,2,3
2020-10-01 14:40:00, (Minneapolis),1 Bed/1Bath West Bank,1.0,656.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-1-bed-1bath-west-bank/7206429478.html,885,Minneapolis,,Marcy-Holmes,55454,1,4,
2020-10-01 14:39:00, (West Bank),2 Bedroom Close to Augsburg College & Carlson School of Business,2.0,1037.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2-bedroom-close-to-augsburg/7206428717.html,1690,Minneapolis,,Marcy-Holmes,55454,4,4,3
2020-10-01 14:37:00, (St. Paul),2 BR Duplex for rent 11/2/2020,2.0,1375.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-2-br-duplex-for-rent/7206427195.html,1375,Minneapolis,,Corcoran,55407,4,2,3
2020-10-01 14:36:00, (Mpls/Lake Harriet/Uptown),"3 bdrm,Very Nice, Spacious, Ht Pd, Hd Wood, Rec Rm, Garage",3.0,1950.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-3-bdrmvery-nice-spacious-ht/7197849444.html,1875,Minneapolis,,East Harriet,55419,1,3,3
2020-10-01 14:35:00, (Minneapolis),Downtown classic 2 bedroom Condo New Hardwood Flr,2.0,640.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-downtown-classic-2-bedroom/7196684843.html,1235,Minneapolis,,Loring Park,55403,1,7,3
2020-10-01 14:35:00, (St. Paul / Como),Top Level 1 Bed Overlooking Raymond Ave,1.0,800.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-top-level-1-bed-overlooking/7197217170.html,965,St. Paul,,St. Paul,55108,1,5,3
2020-10-01 14:35:00, (Steven Square),Newly Renovated Kitchen Stevens Square 2 Bed,2.0,600.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-newly-renovated-kitchen/7196847187.html,1060,Minneapolis,,Stevens Square - Loring Heights,55408,1,4,3
