posted,neighborhood,post title,number bedrooms,sqft,URL,price,cities,towns,neighborhoods,zips,types,parking,laundry
2020-08-14 15:16:00, (Saint Louis Park),Looking for a lovely 1 Bed / 1 bath? Search no more! 747 Sq Feet,1.0,747.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-looking-for-lovely-1-bed-1/7177471354.html,1545,Saint Louis Park,,Willow Park,55426,1,2,1
2020-08-14 15:14:00, (Downtown Minneapolis),Affordable Downtown Condo 1 bed 1 bath!,1.0,650.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-affordable-downtown-condo-1/7160339329.html,1350,Minneapolis,,Marcy-Holmes,55415,2,2,3
2020-08-14 15:14:00, (Kenwood!),Spacious 2 Bed 1 Bath in Kenwood!,2.0,1300.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-spacious-2-bed-1-bath-in/7160333142.html,2495,Minneapolis,,Bryn Mawr,55403,6,2,1
2020-08-14 15:13:00, (Minneapolis),"IRONCLAD APARTMENTS 2 BED, 2 BATH",2.0,1083.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-ironclad-apartments-2-bed-2/7163370448.html,2795,Minneapolis,,Marcy-Holmes,55415,1,2,1
2020-08-14 15:13:00, (Minneapolis),"Treat yourself to a new multi-level 1 bed, 743 sq ft townhome!",1.0,743.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-treat-yourself-to-new-multi/7177469241.html,1597,Minneapolis,,East Calhoun,55408,1,2,1
2020-08-14 15:12:00, (Minneapolis),INCREDIBLY AFFORDABLE 1 BED 1 BATH DOWNTOWN MINNEAPOLIS!,1.0,680.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-incredibly-affordable-1-bed/7177468473.html,1595,Minneapolis,,Phillips West,55404,2,2,1
2020-08-14 15:08:00," (Minneapolis, Lake Calhoun, St. Louis Park)","Amazing 1 bed, 1 bath at Marbella on Dean! Washer/dryer included!",1.0,753.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-amazing-1-bed-1-bath-at/7172046767.html,1450,Minneapolis,,Cedar-Isles-Dean,55403:55408,1,2,1
2020-08-14 15:07:00, (Whittier),Lovely 1bdrm Classic Brownstone,1.0,650.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-lovely-1bdrm-classic/7177465051.html,995,Minneapolis,,Lyndale,55408,1,5,3
2020-08-14 15:06:00, (highland),MOVE IN SPECIAL 2 BEDROOM,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-move-in-special-2-bedroom/7177459282.html,1470,St. Paul,,Highland Village,55116,1,2,1
2020-08-14 15:04:00, (Minneapolis),One month free move in by October 1st!,2.0,1148.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-one-month-free-move-in-by/7177456618.html,1995,Minneapolis,,West Calhoun,55416,1,2,4
2020-08-14 15:00:00, (highland),MOVE IN SPECIAL 1 BEDROOM APT,1.0,825.0,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-move-in-special-1-bedroom-apt/7177455959.html,1278,St. Paul,,Highland Village,55116,1,2,1
2020-08-14 14:56:00, (Stevens Square),"Sunny Hardwood Corner 1BR in Stevens Square, Walk Downtown, Pets OK!",1.0,480.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-sunny-hardwood-corner-1br/7177457378.html,925,Minneapolis,,Stevens Square - Loring Heights,55403,1,5,3
2020-08-14 14:53:00, (Saint Anthony Village),Excellent 1 Bedroom (Newly Renovated) available now! Only $1190,1.0,700.0,https://minneapolis.craigslist.org/ram/apa/d/minneapolis-excellent-1-bedroom-newly/7171581109.html,1190,Hilltop,,Hilltop,55421,1,3,3
2020-08-14 14:50:00, (Minneapolis),Fantastic 2 bedroom 2 bath apartment steps away from lake Calhoun,2.0,936.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-fantastic-2-bedroom-2-bath/7177453340.html,1895,Minneapolis,,West Calhoun,55416,1,2,3
2020-08-14 14:48:00," (Minneapolis, Longfellow, Mississippi River)",Spacious and Sunlit Two Bedroom Apartment Home at West River Commons,2.0,1050.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-spacious-and-sunlit-two/7177451742.html,1895,Minneapolis,,Cooper,55406,1,2,1
2020-08-14 14:46:00, (Whittier),Awesome 1bdrm + den - Walk to MCAD MIA,2.0,750.0,https://minneapolis.craigslist.org/hnp/apa/d/minneapolis-awesome-1bdrm-den-walk-to/7177450550.html,1395,Minneapolis,,Phillips West,55404,1,5,1
2020-08-14 14:46:00, (Cathedral Hill),Mini-house atop Summit Ave mansion,2.0,,https://minneapolis.craigslist.org/ram/apa/d/saint-paul-mini-house-atop-summit-ave/7177450421.html,1800,St. Paul,,St. Paul,55102,1,5,1
